% Edge sensor logfile normalized 'log_20240301_170943.427/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709309388.0754 0 1000 1000 764 147 0 0 0  0.0412
1709309388.0830 0 1000 1000 773 157 0 0 0  0.0415
1709309388.0911 0 1000 1000 755 147 0 0 0  0.0410
1709309388.0994 0 1000 1000 753 157 0 0 0  0.0410
1709309388.1071 0 1000 1000 786 170 0 0 0  0.0418
1709309388.1151 0 1000 1000 773 171 0 0 0  0.0415
1709309388.1236 0 1000 1000 787 185 0 0 0  0.0419
1709309388.1317 0 1000 1000 802 186 0 0 0  0.0423
1709309388.1397 0 1000 1000 802 195 0 0 0  0.0423
1709309388.1473 0 981 1000 819 211 0 0 0  0.0426
1709309388.1550 0 909 1000 828 214 0 0 0  0.0418
1709309388.1628 0 877 1000 824 238 0 0 0  0.0414
1709309388.1712 0 845 1000 809 234 0 0 0  0.0405
1709309388.1788 0 840 1000 850 262 0 0 0  0.0415
1709309388.1876 0 863 1000 859 282 0 0 0  0.0422
1709309388.1968 0 781 1000 873 309 0 0 0  0.0413
1709309388.2033 0 736 1000 912 325 0 0 0  0.0413
1709309388.2111 0 686 1000 934 347 0 0 0  0.0404
1709309388.2187 0 595 1000 917 355 0 0 0  0.0365
1709309388.2274 0 581 1000 972 391 0 0 0  0.0374
1709309388.2350 0 545 1000 1000 419 0 0 0  0.0373
1709309388.2435 0 531 1000 1000 428 0 0 0  0.0371
1709309388.2517 0 509 1000 1000 459 0 0 0  0.0371
1709309388.2587 0 445 1000 1000 484 0 0 0  0.0364
1709309388.2671 0 359 972 1000 489 0 0 0  0.0348
1709309388.2758 0 263 920 1000 514 0 0 0  0.0335
1709309388.2834 0 263 924 1000 540 0 0 0  0.0341
1709309388.2909 0 186 883 1000 555 6 0 0  0.0332
1709309388.2992 0 122 860 1000 570 13 0 0  0.0328
1709309388.3070 0 118 856 1000 596 26 0 0  0.0335
1709309388.3148 0 50 826 1000 593 37 0 0  0.0326
1709309388.3234 0 13 815 1000 609 55 0 0  0.0328
1709309388.3312 0 0 787 1000 631 78 0 0  0.0330
1709309388.3390 0 0 716 1000 613 83 0 0  0.0308
1709309388.3474 0 0 687 1000 631 85 0 0  0.0304
1709309388.3552 0 0 689 1000 639 113 0 0  0.0308
1709309388.3631 0 0 646 1000 639 93 0 0  0.0288
1709309388.3707 0 0 618 1000 641 116 0 0  0.0278
1709309388.3795 0 0 625 1000 676 129 0 0  0.0296
1709309388.3872 0 0 630 1000 695 137 0 0  0.0308
1709309388.3956 0 0 582 1000 672 126 0 0  0.0280
1709309388.4033 0 0 568 1000 684 137 0 0  0.0282
1709309388.4112 0 0 605 1000 700 152 0 0  0.0302
1709309388.4188 0 0 591 1000 715 160 0 0  0.0302
1709309388.4276 0 0 609 1000 742 167 0 0  0.0315
1709309388.4354 0 0 632 1000 768 174 0 0  0.0331
1709309388.4437 0 0 582 1000 748 169 0 0  0.0309
1709309388.4510 0 0 614 1000 752 170 0 0  0.0320
1709309388.4588 0 0 616 1000 752 195 0 0  0.0321
1709309388.4672 0 0 575 1000 730 160 0 0  0.0301
1709309388.4749 0 0 598 1000 740 160 0 0  0.0311
1709309388.4836 0 0 618 1000 748 167 0 0  0.0320
1709309388.4911 0 0 573 1000 727 157 0 0  0.0300
1709309388.4993 0 0 584 1000 727 174 0 0  0.0303
1709309388.5070 0 0 598 1000 717 160 0 0  0.0305
1709309388.5154 0 0 589 1000 685 139 0 0  0.0288
1709309388.5231 0 0 595 1000 672 118 0 0  0.0284
1709309388.5307 0 0 600 1000 672 113 0 0  0.0285
1709309388.5395 0 0 627 1000 661 111 0 0  0.0290
1709309388.5468 0 0 657 1000 651 101 0 0  0.0297
1709309388.5558 0 0 680 1000 672 110 0 0  0.0318
1709309388.5635 0 0 710 1000 671 96 0 0  0.0330
1709309388.5713 0 72 753 1000 671 82 0 0  0.0341
1709309388.5790 0 200 817 1000 676 88 0 0  0.0363
1709309388.5877 0 204 856 1000 662 90 0 0  0.0365
1709309388.5962 0 195 847 1000 626 67 0 0  0.0348
1709309388.6028 0 172 894 1000 603 37 0 0  0.0347
1709309388.6114 0 145 894 1000 566 3 0 0  0.0334
1709309388.6191 0 172 881 1000 522 0 0 0  0.0323
1709309388.6268 0 218 920 1000 528 0 0 0  0.0334
1709309388.6348 0 250 954 1000 497 0 0 0  0.0336
1709309388.6437 0 281 938 1000 466 0 0 0  0.0330
1709309388.6510 0 340 952 1000 439 0 0 0  0.0334
1709309388.6597 0 400 1000 1000 421 0 0 0  0.0346
1709309388.6675 0 436 1000 1000 393 0 0 0  0.0347
1709309388.6753 0 513 1000 1000 380 0 0 0  0.0360
1709309388.6829 0 622 1000 972 370 0 0 0  0.0385
1709309388.6917 0 690 1000 967 347 0 0 0  0.0411
1709309388.6992 0 736 1000 963 338 0 0 0  0.0423
1709309388.7068 0 786 1000 950 327 0 0 0  0.0430
1709309388.7157 0 804 1000 890 289 0 0 0  0.0419
1709309388.7235 0 900 1000 875 277 0 0 0  0.0431
1709309388.7311 0 981 1000 884 271 0 0 0  0.0443
1709309388.7387 0 981 1000 848 244 0 0 0  0.0434
1709309388.7472 0 1000 1000 864 251 0 0 0  0.0440
1709309388.7548 0 1000 1000 875 242 0 0 0  0.0442
1709309388.7637 0 1000 1000 837 214 0 0 0  0.0432
1709309388.7714 0 1000 1000 800 190 0 0 0  0.0422
1709309388.7791 0 1000 1000 758 168 0 0 0  0.0411
1709309388.7867 0 1000 1000 760 161 0 0 0  0.0411
1709309388.7962 0 1000 1000 733 137 0 0 0  0.0404
1709309388.8028 0 1000 1000 705 105 0 0 0  0.0396
1709309388.8115 0 1000 1000 734 110 0 0 0  0.0404
1709309388.8193 0 1000 1000 685 104 0 0 0  0.0386
1709309388.8268 0 1000 1000 685 79 0 0 0  0.0386
1709309388.8356 0 1000 1000 670 79 0 0 0  0.0379
1709309388.8434 0 1000 1000 628 49 0 0 0  0.0361
1709309388.8516 0 1000 1000 643 62 0 0 0  0.0367
1709309388.8593 21 1000 1000 656 67 0 0 0  0.0373
1709309388.8672 0 1000 1000 632 52 0 0 0  0.0363
1709309388.8756 0 1000 1000 659 61 0 0 0  0.0374
1709309388.8834 0 1000 1000 678 74 0 0 0  0.0383
1709309388.8910 0 1000 1000 676 71 0 0 0  0.0382
1709309388.8993 0 1000 1000 694 80 0 0 0  0.0391
1709309388.9069 0 1000 1000 692 97 0 0 0  0.0390
1709309388.9165 0 1000 1000 683 95 0 0 0  0.0385
1709309388.9231 0 1000 1000 703 104 0 0 0  0.0395
1709309388.9308 0 1000 1000 702 107 0 0 0  0.0395
1709309388.9393 0 1000 1000 700 115 0 0 0  0.0394
1709309388.9475 0 1000 1000 725 142 0 0 0  0.0402
1709309388.9554 0 1000 1000 755 148 0 0 0  0.0410
1709309388.9629 0 1000 1000 758 160 0 0 0  0.0411
1709309388.9715 0 1000 1000 765 165 0 0 0  0.0413
1709309388.9793 0 1000 1000 789 190 0 0 0  0.0420
1709309388.9872 0 1000 1000 800 208 0 0 0  0.0423
1709309388.9955 0 1000 1000 795 211 0 0 0  0.0422
1709309389.0035 0 990 1000 837 252 0 0 0  0.0433
1709309389.0113 0 977 1000 868 289 0 0 0  0.0441
1709309389.0189 0 881 1000 872 295 0 0 0  0.0429
1709309389.0268 0 786 1000 910 319 0 0 0  0.0423
1709309389.0357 0 745 1000 936 328 0 0 0  0.0420
1709309389.0433 0 668 1000 915 342 0 0 0  0.0391
1709309389.0516 0 586 1000 937 350 0 0 0  0.0365
1709309389.0594 0 527 1000 959 400 0 0 0  0.0360
1709309389.0669 0 472 1000 981 421 0 0 0  0.0355
1709309389.0757 0 418 1000 1000 459 0 0 0  0.0355
1709309389.0835 0 436 1000 1000 497 0 0 0  0.0365
1709309389.0911 0 345 977 1000 494 0 0 0  0.0348
1709309389.0992 0 318 970 1000 522 0 0 0  0.0350
1709309389.1070 0 263 961 1000 568 0 0 0  0.0355
1709309389.1157 0 186 892 1000 570 0 0 0  0.0338
1709309389.1235 0 109 867 1000 590 18 0 0  0.0335
1709309389.1313 0 90 842 1000 608 57 0 0  0.0335
1709309389.1389 0 31 780 1000 601 55 0 0  0.0319
1709309389.1472 0 0 757 1000 631 77 0 0  0.0324
1709309389.1550 0 0 735 1000 649 91 0 0  0.0326
1709309389.1636 0 0 705 1000 657 110 0 0  0.0323
1709309389.1715 0 0 694 1000 656 98 0 0  0.0318
1709309389.1793 0 0 659 1000 657 96 0 0  0.0301
1709309389.1869 0 0 657 1000 664 119 0 0  0.0303
1709309389.1954 0 0 621 1000 661 123 0 0  0.0287
1709309389.2031 0 0 611 1000 671 137 0 0  0.0289
1709309389.2108 0 0 627 1000 680 137 0 0  0.0299
1709309389.2196 0 0 611 1000 674 118 0 0  0.0290
1709309389.2274 0 0 632 1000 672 118 0 0  0.0297
1709309389.2348 0 0 646 1000 689 126 0 0  0.0311
1709309389.2436 0 0 607 1000 664 121 0 0  0.0284
1709309389.2510 0 0 623 1000 661 108 0 0  0.0288
1709309389.2596 0 0 641 1000 666 113 0 0  0.0297
1709309389.2674 0 0 643 1000 628 88 0 0  0.0282
1709309389.2761 0 0 634 1000 639 96 0 0  0.0283
1709309389.2837 0 0 639 1000 649 98 0 0  0.0289
1709309389.2915 0 0 678 1000 659 91 0 0  0.0311
1709309389.2989 0 0 723 1000 682 103 0 0  0.0339
1709309389.3077 0 0 723 1000 669 83 0 0  0.0332
1709309389.3155 0 0 719 1000 659 91 0 0  0.0327
1709309389.3232 0 0 760 1000 654 75 0 0  0.0334
1709309389.3312 0 0 778 1000 644 59 0 0  0.0333
1709309389.3389 0 18 787 1000 613 45 0 0  0.0324
1709309389.3474 0 45 783 1000 598 37 0 0  0.0319
1709309389.3550 0 104 821 1000 590 34 0 0  0.0326
1709309389.3628 0 113 817 1000 568 6 0 0  0.0319
1709309389.3715 0 100 824 1000 553 8 0 0  0.0316
1709309389.3790 0 118 858 1000 557 1 0 0  0.0324
1709309389.3868 0 154 888 1000 553 3 0 0  0.0330
1709309389.3962 0 236 894 1000 517 0 0 0  0.0328
1709309389.4027 0 250 913 1000 514 0 0 0  0.0332
1709309389.4113 0 281 940 1000 499 0 0 0  0.0337
1709309389.4191 0 340 977 1000 477 0 0 0  0.0344
1709309389.4277 0 377 995 1000 459 0 0 0  0.0348
1709309389.4353 0 400 1000 1000 447 0 0 0  0.0350
1709309389.4437 0 450 1000 1000 446 0 0 0  0.0358
1709309389.4511 0 518 1000 1000 424 0 0 0  0.0367
1709309389.4587 0 595 1000 1000 404 0 0 0  0.0385
1709309389.4676 0 618 1000 996 381 0 0 0  0.0389
1709309389.4751 0 713 1000 974 366 0 0 0  0.0423
1709309389.4828 0 750 1000 965 348 0 0 0  0.0428
1709309389.4916 0 786 1000 948 319 0 0 0  0.0429
1709309389.4987 0 859 1000 899 284 0 0 0  0.0430
1709309389.5073 0 936 1000 917 277 0 0 0  0.0444
1709309389.5150 0 968 1000 872 262 0 0 0  0.0439
1709309389.5236 0 1000 1000 861 244 0 0 0  0.0439
1709309389.5314 0 1000 1000 870 241 0 0 0  0.0441
1709309389.5391 0 1000 1000 851 221 0 0 0  0.0435
1709309389.5471 0 1000 1000 848 216 0 0 0  0.0434
1709309389.5548 0 1000 1000 809 200 0 0 0  0.0425
1709309389.5636 0 1000 1000 798 185 0 0 0  0.0422
1709309389.5711 0 1000 1000 787 165 0 0 0  0.0418
1709309389.5789 0 1000 1000 771 153 0 0 0  0.0414
1709309389.5868 0 1000 1000 765 140 0 0 0  0.0412
1709309389.5960 0 1000 1000 725 120 0 0 0  0.0401
1709309389.6038 0 1000 1000 720 104 0 0 0  0.0400
1709309389.6114 0 1000 1000 722 99 0 0 0  0.0400
1709309389.6194 0 1000 1000 696 85 0 0 0  0.0392
1709309389.6271 0 1000 1000 700 76 0 0 0  0.0394
1709309389.6357 54 1000 1000 689 76 0 0 0  0.0391
1709309389.6433 0 1000 1000 691 62 0 0 0  0.0389
1709309389.6516 32 1000 1000 676 67 0 0 0  0.0383
1709309389.6594 32 1000 1000 661 56 0 0 0  0.0376
1709309389.6670 65 1000 1000 638 47 0 0 0  0.0369
1709309389.6748 108 1000 1000 650 66 0 0 0  0.0376
1709309389.6837 0 1000 1000 661 72 0 0 0  0.0375
1709309389.6914 10 1000 1000 641 71 0 0 0  0.0367
1709309389.6988 43 1000 1000 658 82 0 0 0  0.0376
1709309389.7068 43 1000 1000 678 74 0 0 0  0.0385
1709309389.7156 0 1000 1000 689 79 0 0 0  0.0388
1709309389.7234 0 1000 1000 703 87 0 0 0  0.0395
1709309389.7311 0 1000 1000 722 97 0 0 0  0.0400
1709309389.7388 0 1000 1000 702 92 0 0 0  0.0395
1709309389.7475 0 1000 1000 720 84 0 0 0  0.0400
1709309389.7553 0 1000 1000 755 117 0 0 0  0.0409
1709309389.7630 0 1000 1000 776 125 0 0 0  0.0414
1709309389.7709 0 1000 1000 778 114 0 0 0  0.0414
1709309389.7789 0 1000 1000 782 127 0 0 0  0.0416
1709309389.7868 0 1000 1000 797 152 0 0 0  0.0420
1709309389.7956 0 1000 1000 782 160 0 0 0  0.0417
1709309389.8036 0 1000 1000 806 165 0 0 0  0.0423
1709309389.8113 0 1000 1000 813 173 0 0 0  0.0425
1709309389.8192 0 1000 1000 828 190 0 0 0  0.0429
1709309389.8275 0 1000 1000 864 201 0 0 0  0.0437
1709309389.8354 0 1000 1000 879 228 0 0 0  0.0441
1709309389.8429 0 1000 1000 897 226 0 0 0  0.0445
1709309389.8516 0 1000 1000 910 259 0 0 0  0.0450
1709309389.8592 0 1000 1000 941 289 0 0 0  0.0458
1709309389.8668 0 1000 1000 910 285 0 0 0  0.0452
1709309389.8748 0 959 1000 928 292 0 0 0  0.0451
1709309389.8836 0 936 1000 965 320 0 0 0  0.0457
1709309389.8916 0 931 1000 979 340 0 0 0  0.0460
1709309389.8992 0 845 1000 994 361 0 0 0  0.0452
1709309389.9068 0 795 1000 1000 380 0 0 0  0.0446
1709309389.9157 0 713 1000 1000 373 0 0 0  0.0428
1709309389.9228 0 731 1000 1000 421 0 0 0  0.0439
1709309389.9315 0 645 1000 1000 424 0 0 0  0.0406
1709309389.9393 0 559 1000 1000 429 0 0 0  0.0378
1709309389.9478 0 522 1000 1000 467 0 0 0  0.0376
1709309389.9553 0 463 1000 1000 494 0 0 0  0.0369
1709309389.9632 0 450 1000 1000 519 0 0 0  0.0372
1709309389.9715 0 359 1000 1000 535 0 0 0  0.0362
1709309389.9791 0 331 1000 1000 571 0 0 0  0.0368
1709309389.9869 0 272 990 1000 590 0 0 0  0.0366
1709309389.9962 0 200 945 1000 581 0 0 0  0.0351
1709309390.0038 0 145 915 1000 585 4 0 0  0.0343
1709309390.0115 0 127 897 1000 613 22 0 0  0.0348
1709309390.0195 0 54 856 1000 631 50 0 0  0.0344
1709309390.0272 0 27 835 1000 656 67 0 0  0.0350
1709309390.0350 0 0 808 1000 661 73 0 0  0.0346
1709309390.0438 0 0 780 1000 669 80 0 0  0.0344
1709309390.0510 0 0 771 1000 699 105 0 0  0.0358
1709309390.0588 0 0 742 1000 707 96 0 0  0.0355
1709309390.0677 0 0 735 1000 707 119 0 0  0.0353
1709309390.0754 0 0 730 1000 728 155 0 0  0.0358
1709309390.0833 0 0 721 1000 750 128 0 0  0.0362
1709309390.0909 0 0 710 1000 745 142 0 0  0.0358
1709309390.0992 0 0 707 1000 745 139 0 0  0.0357
1709309390.1072 0 0 705 1000 743 154 0 0  0.0357
1709309390.1153 0 0 707 1000 745 146 0 0  0.0357
1709309390.1229 0 0 689 1000 743 144 0 0  0.0349
1709309390.1316 0 0 705 1000 755 149 0 0  0.0360
1709309390.1393 0 0 703 1000 757 149 0 0  0.0360
1709309390.1476 0 0 710 1000 763 152 0 0  0.0363
1709309390.1553 0 0 707 1000 770 162 0 0  0.0364
1709309390.1630 0 0 694 1000 752 165 0 0  0.0355
1709309390.1717 0 0 707 1000 752 167 0 0  0.0360
1709309390.1792 0 0 723 1000 747 144 0 0  0.0362
1709309390.1870 0 0 719 1000 735 121 0 0  0.0357
1709309390.1963 0 0 732 1000 723 118 0 0  0.0357
1709309390.2030 0 0 748 1000 715 121 0 0  0.0358
1709309390.2118 0 0 751 1000 717 98 0 0  0.0359
1709309390.2194 0 0 762 1000 699 91 0 0  0.0356
1709309390.2270 0 0 780 1000 679 80 0 0  0.0349
1709309390.2349 0 0 801 1000 674 96 0 0  0.0351
1709309390.2436 0 0 821 1000 647 52 0 0  0.0342
1709309390.2509 0 45 837 1000 628 32 0 0  0.0339
1709309390.2597 0 118 876 1000 629 45 0 0  0.0350
1709309390.2672 0 181 915 1000 609 16 0 0  0.0353
1709309390.2750 0 218 949 1000 575 1 0 0  0.0351
1709309390.2838 0 295 986 1000 553 0 0 0  0.0357
1709309390.2914 0 295 995 1000 527 0 0 0  0.0352
1709309390.2988 0 413 1000 1000 512 0 0 0  0.0364
1709309390.3076 0 463 1000 1000 477 0 0 0  0.0366
1709309390.3151 0 531 1000 1000 449 0 0 0  0.0374
1709309390.3229 0 677 1000 1000 419 0 0 0  0.0419
1709309390.3317 0 750 1000 1000 396 0 0 0  0.0439
1709309390.3393 0 863 1000 1000 343 0 0 0  0.0454
1709309390.3467 0 927 1000 952 320 0 0 0  0.0453
1709309390.3565 0 1000 1000 965 302 0 0 0  0.0463
1709309390.3630 0 1000 1000 956 294 0 0 0  0.0461
1709309390.3710 0 1000 1000 923 267 0 0 0  0.0453
1709309390.3793 0 1000 1000 901 247 0 0 0  0.0447
1709309390.3868 0 1000 1000 875 223 0 0 0  0.0440
1709309390.3953 0 1000 1000 831 195 0 0 0  0.0430
1709309390.4029 0 1000 1000 798 171 0 0 0  0.0421
1709309390.4115 0 1000 1000 764 132 0 0 0  0.0412
1709309390.4193 0 1000 1000 716 115 0 0 0  0.0399
1709309390.4273 21 1000 1000 716 120 0 0 0  0.0400
1709309390.4350 76 1000 1000 694 74 0 0 0  0.0395
1709309390.4435 173 1000 1000 661 47 0 0 0  0.0385
1709309390.4518 326 1000 1000 630 31 0 0 0  0.0387
1709309390.4595 402 1000 1000 597 11 0 0 0  0.0385
1709309390.4672 467 1000 1000 594 0 0 0 0  0.0395
1709309390.4750 663 1000 1000 533 0 0 0 0  0.0434
1709309390.4837 804 1000 1000 517 0 0 0 0  0.0449
1709309390.4913 934 1000 1000 491 0 0 0 0  0.0444
1709309390.4989 880 1000 1000 477 0 0 0 0  0.0441
1709309390.5077 1000 1000 1000 475 0 0 0 0  0.0441
1709309390.5154 1000 1000 1000 464 0 0 0 0  0.0439
1709309390.5232 1000 1000 1000 425 0 0 0 0  0.0432
1709309390.5308 1000 1000 1000 402 0 0 0 0  0.0429
1709309390.5394 1000 1000 1000 398 0 0 0 0  0.0428
1709309390.5477 1000 1000 1000 396 0 0 0 0  0.0428
1709309390.5553 1000 1000 1000 404 0 0 0 0  0.0429
1709309390.5630 1000 1000 1000 391 0 0 0 0  0.0427
1709309390.5717 1000 1000 1000 380 0 0 0 0  0.0426
1709309390.5793 1000 1000 1000 394 0 0 0 0  0.0428
1709309390.5871 1000 1000 1000 393 0 0 0 0  0.0428
1709309390.5954 1000 1000 1000 414 0 0 0 0  0.0431
1709309390.6029 1000 1000 1000 427 0 0 0 0  0.0433
1709309390.6116 1000 1000 1000 444 0 0 0 0  0.0435
1709309390.6193 1000 1000 1000 453 0 0 0 0  0.0437
1709309390.6267 1000 1000 1000 468 0 0 0 0  0.0440
1709309390.6349 1000 1000 1000 499 0 0 0 0  0.0446
1709309390.6430 891 1000 1000 504 0 0 0 0  0.0447
1709309390.6513 663 1000 1000 519 0 0 0 0  0.0431
1709309390.6591 565 1000 1000 550 0 0 0 0  0.0404
1709309390.6670 391 1000 1000 564 0 0 0 0  0.0374
1709309390.6757 402 1000 1000 585 11 0 0 0  0.0381
1709309390.6836 239 1000 1000 605 18 0 0 0  0.0369
1709309390.6914 97 1000 1000 628 34 0 0 0  0.0367
1709309390.6988 76 1000 1000 687 66 0 0 0  0.0391
1709309390.7068 10 1000 1000 709 92 0 0 0  0.0397
1709309390.7156 0 1000 1000 712 94 0 0 0  0.0398
1709309390.7232 0 1000 1000 751 119 0 0 0  0.0408
1709309390.7312 0 1000 1000 778 140 0 0 0  0.0415
1709309390.7391 0 1000 1000 795 166 0 0 0  0.0420
1709309390.7475 0 1000 1000 820 180 0 0 0  0.0426
1709309390.7554 0 1000 1000 851 211 0 0 0  0.0435
1709309390.7633 0 1000 1000 901 257 0 0 0  0.0448
1709309390.7709 0 959 1000 926 285 0 0 0  0.0450
1709309390.7788 0 904 1000 983 338 0 0 0  0.0457
1709309390.7869 0 822 1000 1000 366 0 0 0  0.0449
1709309390.7963 0 731 1000 1000 400 0 0 0  0.0436
1709309390.8031 0 668 1000 1000 439 0 0 0  0.0418
1709309390.8109 0 563 1000 1000 472 0 0 0  0.0387
1709309390.8196 0 436 1000 1000 500 0 0 0  0.0365
1709309390.8276 0 390 1000 1000 530 0 0 0  0.0365
1709309390.8355 0 281 954 1000 560 0 0 0  0.0353
1709309390.8431 0 200 888 1000 576 11 0 0  0.0340
1709309390.8508 0 104 831 1000 600 32 0 0  0.0331
1709309390.8588 0 18 767 1000 638 59 0 0  0.0329
1709309390.8675 0 0 739 1000 649 75 0 0  0.0327
1709309390.8752 0 0 682 1000 674 93 0 0  0.0319
1709309390.8829 0 0 668 1000 690 128 0 0  0.0321
1709309390.8916 0 0 632 1000 709 152 0 0  0.0314
1709309390.8987 0 0 609 1000 710 178 0 0  0.0306
1709309390.9076 0 0 579 1000 712 160 0 0  0.0297
1709309390.9152 0 0 545 1000 717 165 0 0  0.0290
1709309390.9229 0 0 541 1000 732 178 0 0  0.0293
1709309390.9317 0 0 541 1000 761 183 0 0  0.0302
1709309390.9389 0 0 515 1000 755 182 0 0  0.0294
1709309390.9475 0 0 511 1000 766 221 0 0  0.0297
1709309390.9556 0 0 497 1000 783 203 0 0  0.0298
1709309390.9633 0 0 484 1000 778 201 0 0  0.0294
1709309390.9711 0 0 486 1000 788 213 0 0  0.0298
1709309390.9789 0 0 474 1000 811 238 0 0  0.0302
1709309390.9876 0 0 484 1000 819 239 0 0  0.0306
1709309390.9953 0 0 484 1000 808 229 0 0  0.0303
1709309391.0032 0 0 472 1000 804 233 0 0  0.0300
1709309391.0108 0 0 504 1000 818 228 0 0  0.0309
1709309391.0197 0 0 502 1000 809 220 0 0  0.0306
1709309391.0277 0 0 509 1000 791 216 0 0  0.0303
1709309391.0353 0 0 520 1000 780 205 0 0  0.0302
1709309391.0431 0 0 522 1000 750 185 0 0  0.0294
1709309391.0516 0 0 550 1000 742 183 0 0  0.0299
1709309391.0593 0 0 566 1000 727 164 0 0  0.0298
1709309391.0671 0 0 561 1000 705 160 0 0  0.0290
1709309391.0760 0 0 611 1000 709 149 0 0  0.0306
1709309391.0837 0 0 659 1000 684 128 0 0  0.0314
1709309391.0916 0 0 664 1000 656 123 0 0  0.0303
1709309391.0992 0 0 684 1000 639 91 0 0  0.0305
1709309391.1069 0 0 698 1000 609 82 0 0  0.0302
1709309391.1158 0 0 719 1000 586 65 0 0  0.0300
1709309391.1236 0 0 742 1000 571 45 0 0  0.0301
1709309391.1315 0 22 748 1000 545 37 0 0  0.0296
1709309391.1393 0 77 799 1000 543 27 0 0  0.0307
1709309391.1478 0 177 851 1000 530 4 0 0  0.0319
1709309391.1553 0 222 899 1000 519 0 0 0  0.0329
1709309391.1631 0 309 958 1000 517 0 0 0  0.0346
1709309391.1718 0 331 993 1000 494 0 0 0  0.0349
1709309391.1794 0 440 1000 1000 476 0 0 0  0.0361
1709309391.1872 0 545 1000 1000 429 0 0 0  0.0375
1709309391.1958 0 613 1000 974 375 0 0 0  0.0383
1709309391.2034 0 727 1000 948 347 0 0 0  0.0420
1709309391.2111 0 790 1000 919 320 0 0 0  0.0425
1709309391.2190 0 863 1000 879 287 0 0 0  0.0427
1709309391.2278 0 913 1000 844 252 0 0 0  0.0425
1709309391.2355 0 1000 1000 819 234 0 0 0  0.0429
1709309391.2431 0 1000 1000 813 214 0 0 0  0.0427
1709309391.2514 0 1000 1000 800 193 0 0 0  0.0423
1709309391.2590 0 1000 1000 764 175 0 0 0  0.0413
1709309391.2669 0 1000 1000 723 153 0 0 0  0.0401
1709309391.2755 0 1000 1000 698 125 0 0 0  0.0393
1709309391.2832 0 1000 1000 680 100 0 0 0  0.0384
1709309391.2909 0 1000 1000 663 87 0 0 0  0.0375
1709309391.2991 0 1000 1000 650 72 0 0 0  0.0370
1709309391.3068 65 1000 1000 638 57 0 0 0  0.0369
1709309391.3156 108 1000 1000 617 47 0 0 0  0.0363
1709309391.3232 86 1000 1000 603 39 0 0 0  0.0357
1709309391.3311 163 1000 1000 610 41 0 0 0  0.0365
1709309391.3388 130 1000 1000 575 11 0 0 0  0.0352
1709309391.3470 163 1000 1000 575 13 0 0 0  0.0354
1709309391.3548 119 1000 1000 592 21 0 0 0  0.0356
1709309391.3628 97 1000 1000 616 29 0 0 0  0.0362
1709309391.3715 65 1000 1000 634 39 0 0 0  0.0367
1709309391.3791 86 1000 1000 650 36 0 0 0  0.0375
1709309391.3870 76 1000 1000 647 62 0 0 0  0.0373
1709309391.3962 10 1000 1000 647 62 0 0 0  0.0369
1709309391.4029 0 1000 1000 681 92 0 0 0  0.0384
1709309391.4118 0 1000 1000 698 150 6 1 12  0.0393
1709309391.4194 0 1000 1000 722 261 162 219 216  0.0402
1709309391.4274 0 1000 1000 862 505 509 666 617  0.0472
1709309391.4361 0 1000 1000 1000 874 899 938 799  0.1080
1709309391.4434 0 1000 1000 1000 1000 1000 957 785  0.1080
1709309391.4518 0 1000 1000 1000 1000 1000 954 756  0.1080
1709309391.4596 0 1000 1000 1000 1000 978 901 699  0.1079
1709309391.4672 0 963 1000 1000 1000 886 750 515  0.0940
1709309391.4750 0 918 1000 1000 970 715 470 229  0.0737
1709309391.4827 0 831 1000 1000 811 426 119 0  0.0591
1709309391.4914 0 763 1000 1000 538 60 0 0  0.0468
1709309391.4988 0 668 1000 930 373 0 0 0  0.0397
1709309391.5068 0 645 1000 937 357 0 0 0  0.0386
1709309391.5155 0 622 1000 970 378 0 0 0  0.0386
1709309391.5233 0 609 1000 981 396 0 0 0  0.0385
1709309391.5309 0 522 1000 989 391 0 0 0  0.0362
1709309391.5396 0 490 1000 968 398 0 0 0  0.0353
1709309391.5470 0 459 1000 998 406 0 0 0  0.0353
1709309391.5549 0 490 1000 1000 434 0 0 0  0.0363
1709309391.5629 0 509 1000 1000 441 0 0 0  0.0368
1709309391.5714 0 500 1000 1000 421 0 0 0  0.0363
1709309391.5792 0 504 1000 1000 434 0 0 0  0.0366
1709309391.5868 0 500 1000 1000 442 0 0 0  0.0366
1709309391.5953 0 468 1000 1000 426 0 0 0  0.0358
1709309391.6032 0 463 1000 1000 431 0 0 0  0.0358
1709309391.6108 0 495 1000 1000 441 0 0 0  0.0365
1709309391.6198 0 481 1000 1000 439 0 0 0  0.0362
1709309391.6267 0 477 1000 1000 444 0 0 0  0.0362
1709309391.6356 0 490 1000 1000 428 0 0 0  0.0362
1709309391.6436 0 486 1000 1000 428 0 0 0  0.0361
1709309391.6518 0 522 1000 1000 421 0 0 0  0.0368
1709309391.6597 0 545 1000 1000 411 0 0 0  0.0372
1709309391.6673 0 527 1000 979 393 0 0 0  0.0362
1709309391.6753 0 559 1000 954 378 0 0 0  0.0364
1709309391.6833 0 613 1000 965 380 0 0 0  0.0382
1709309391.6918 0 618 1000 941 343 0 0 0  0.0375
1709309391.7006 0 690 1000 941 347 0 0 0  0.0407
1709309391.7076 0 686 1000 979 358 0 0 0  0.0412
