% Edge sensor logfile normalized 'log_20240301_170819.927/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709309304.1164 0 0 0 0 0 354 780 674  0.0162
1709309304.1245 0 0 0 0 0 266 701 701  0.0172
1709309304.1326 0 0 0 0 0 206 628 703  0.0007
1709309304.1403 0 0 0 0 0 170 584 717  0.0022
1709309304.1484 0 0 0 0 0 114 526 709  0.0008
1709309304.1566 0 0 0 0 0 72 491 709  0.0007
1709309304.1637 0 0 0 0 0 29 459 693  0.0000
1709309304.1718 0 0 0 0 0 0 410 633  0.0000
1709309304.1799 0 0 0 0 0 0 401 646  0.0000
1709309304.1880 0 0 0 0 0 0 364 621  0.0000
1709309304.1962 0 0 0 0 0 0 354 615  0.0000
1709309304.2043 0 0 0 0 0 0 349 623  0.0000
1709309304.2124 0 0 0 0 0 0 331 586  0.0000
1709309304.2205 0 0 0 0 0 0 319 593  0.0000
1709309304.2287 0 0 0 0 0 0 301 576  0.0000
1709309304.2363 0 0 0 0 0 0 273 552  0.0000
1709309304.2445 0 0 0 0 0 0 278 539  0.0000
1709309304.2524 0 0 0 0 0 0 278 531  0.0000
1709309304.2601 0 0 0 0 0 0 312 543  0.0000
1709309304.2678 0 0 0 0 0 0 319 582  0.0000
1709309304.2760 0 0 0 0 0 0 333 576  0.0000
1709309304.2837 0 0 0 0 0 0 364 652  0.0000
1709309304.2918 0 0 0 0 0 0 387 662  0.0000
1709309304.2997 0 0 0 0 0 0 401 672  0.0000
1709309304.3085 0 0 0 0 0 8 422 683  0.0000
1709309304.3164 0 0 0 0 0 41 456 678  0.0000
1709309304.3247 0 0 0 0 0 62 480 695  0.0000
1709309304.3325 0 0 0 0 0 96 531 750  0.0039
1709309304.3406 0 0 0 0 0 113 566 734  0.0035
1709309304.3478 0 0 0 0 0 183 615 744  0.0058
1709309304.3568 0 0 0 0 0 238 671 738  0.0097
1709309304.3647 0 0 0 0 0 274 685 695  0.0000
1709309304.3721 0 0 0 0 0 315 729 648  0.0073
1709309304.3799 0 0 0 0 0 399 794 650  0.0153
1709309304.3895 0 0 0 0 8 472 831 599  0.0159
1709309304.3959 0 0 0 0 67 543 861 521  0.0168
1709309304.4047 0 0 0 0 133 630 864 468  0.0191
1709309304.4146 0 0 0 0 188 691 843 431  0.0221
1709309304.4200 0 0 0 0 262 738 819 372  0.0231
1709309304.4280 0 0 0 0 332 794 768 292  0.0231
1709309304.4368 0 0 0 0 398 860 717 224  0.0237
1709309304.4444 0 0 0 18 492 931 629 104  0.0221
1709309304.4522 0 0 0 118 618 977 563 57  0.0247
1709309304.4602 0 0 0 177 702 970 498 0  0.0270
1709309304.4682 0 0 0 327 795 927 410 0  0.0281
1709309304.4764 0 0 0 464 910 853 321 0  0.0301
1709309304.4840 0 0 0 583 996 766 222 0  0.0315
1709309304.4921 0 0 31 698 1000 681 135 0  0.0332
1709309304.5001 0 0 155 820 1000 579 45 0  0.0325
1709309304.5084 0 0 333 954 1000 469 0 0  0.0338
1709309304.5165 0 0 504 1000 927 353 0 0  0.0343
1709309304.5242 0 0 646 1000 842 241 0 0  0.0357
1709309304.5325 0 0 780 1000 768 159 0 0  0.0380
1709309304.5398 0 222 945 1000 667 78 0 0  0.0384
1709309304.5477 0 563 1000 1000 550 6 0 0  0.0403
1709309304.5560 0 954 1000 1000 429 0 0 0  0.0479
1709309304.5639 0 1000 1000 956 297 0 0 0  0.0461
1709309304.5717 65 1000 1000 857 185 0 0 0  0.0438
1709309304.5801 619 1000 1000 696 92 0 0 0  0.0476
1709309304.5884 1000 1000 1000 563 0 0 0 0  0.0461
1709309304.5963 1000 1000 1000 449 0 0 0 0  0.0436
1709309304.6045 1000 1000 1000 316 0 0 0 0  0.0418
1709309304.6124 1000 1000 1000 208 0 0 0 0  0.0408
1709309304.6197 1000 1000 901 122 0 0 0 0  0.0387
1709309304.6279 1000 1000 783 53 0 0 0 0  0.0362
1709309304.6361 1000 1000 673 12 0 0 0 0  0.0329
1709309304.6438 1000 1000 525 0 0 0 0 0  0.0280
1709309304.6521 1000 1000 367 0 0 0 0 0  0.0253
1709309304.6601 1000 1000 269 0 0 0 0 0  0.0242
1709309304.6680 1000 1000 180 0 0 0 0 0  0.0234
1709309304.6766 1000 1000 93 0 0 0 0 0  0.0228
1709309304.6837 1000 1000 27 0 0 0 0 0  0.0224
1709309304.6926 1000 1000 0 0 0 0 0 0  0.0223
1709309304.7016 1000 1000 0 0 0 0 0 0  0.0223
1709309304.7077 1000 1000 0 0 0 0 0 0  0.0223
1709309304.7162 1000 977 0 0 0 0 0 0  0.0220
1709309304.7243 1000 859 0 0 0 0 0 0  0.0203
1709309304.7325 1000 763 0 0 0 0 0 0  0.0186
1709309304.7402 1000 659 0 0 0 0 0 0  0.0151
1709309304.7482 1000 613 0 0 0 0 0 0  0.0133
1709309304.7563 1000 631 0 0 0 0 0 0  0.0139
1709309304.7646 1000 600 0 0 0 0 0 0  0.0129
1709309304.7717 1000 518 0 0 0 0 0 0  0.0107
1709309304.7798 1000 472 0 0 0 0 0 0  0.0097
1709309304.7885 1000 509 0 0 0 0 0 0  0.0105
1709309304.7966 1000 518 0 0 0 0 0 0  0.0107
1709309304.8037 1000 490 0 0 0 0 0 0  0.0101
1709309304.8130 1000 509 0 0 0 0 0 0  0.0105
1709309304.8201 1000 559 0 0 0 0 0 0  0.0117
1709309304.8282 1000 590 0 0 0 0 0 0  0.0125
1709309304.8356 1000 640 0 0 0 0 0 0  0.0143
1709309304.8438 1000 672 0 0 0 0 0 0  0.0157
1709309304.8519 1000 781 0 0 0 0 0 0  0.0189
1709309304.8606 1000 931 0 0 0 0 0 0  0.0214
1709309304.8684 1000 1000 0 0 0 0 0 0  0.0223
1709309304.8765 1000 1000 0 0 0 0 0 0  0.0223
1709309304.8839 1000 1000 0 0 0 0 0 0  0.0223
1709309304.8920 1000 1000 45 0 0 0 0 0  0.0225
1709309304.9002 1000 1000 98 0 0 0 0 0  0.0228
1709309304.9078 1000 1000 166 0 0 0 0 0  0.0233
1709309304.9166 1000 1000 248 0 0 0 0 0  0.0240
1709309304.9238 1000 1000 344 0 0 0 0 0  0.0250
1709309304.9323 1000 1000 477 0 0 0 0 0  0.0270
1709309304.9405 1000 1000 623 0 0 0 0 0  0.0308
1709309304.9487 1000 1000 744 27 0 0 0 0  0.0353
1709309304.9563 1000 1000 844 89 0 0 0 0  0.0376
1709309304.9641 1000 1000 940 162 0 0 0 0  0.0396
1709309304.9721 1000 1000 1000 277 0 0 0 0  0.0414
1709309304.9802 1000 1000 1000 411 0 0 0 0  0.0430
1709309304.9881 1000 1000 1000 513 0 0 0 0  0.0448
1709309304.9963 771 1000 1000 634 31 0 0 0  0.0483
1709309305.0040 293 1000 1000 767 125 0 0 0  0.0433
1709309305.0137 0 1000 1000 904 249 0 0 0  0.0448
1709309305.0197 0 1000 1000 1000 406 0 0 0  0.0481
1709309305.0287 0 704 1000 1000 553 0 0 0  0.0459
1709309305.0359 0 350 1000 1000 699 123 0 0  0.0421
1709309305.0441 0 59 794 1000 804 198 0 0  0.0394
1709309305.0519 0 0 630 1000 922 311 0 0  0.0373
1709309305.0612 0 0 497 1000 1000 440 0 0  0.0366
1709309305.0680 0 0 353 923 1000 576 45 0  0.0360
1709309305.0759 0 0 184 733 1000 715 170 0  0.0358
1709309305.0843 0 0 22 579 985 829 282 0  0.0332
1709309305.0925 0 0 0 416 866 893 387 0  0.0300
1709309305.1004 0 0 0 252 732 967 503 0  0.0282
1709309305.1086 0 0 0 157 609 965 603 81  0.0253
1709309305.1167 0 0 0 32 467 899 659 134  0.0221
1709309305.1245 0 0 0 0 360 812 747 274  0.0231
1709309305.1317 0 0 0 0 276 766 824 361  0.0240
1709309305.1400 0 0 0 0 204 689 861 419  0.0223
1709309305.1479 0 0 0 0 150 589 889 503  0.0192
1709309305.1559 0 0 0 0 62 522 889 578  0.0192
1709309305.1638 0 0 0 0 8 464 843 648  0.0190
1709309305.1717 0 0 0 0 0 380 798 695  0.0203
1709309305.1799 0 0 0 0 0 318 745 721  0.0189
1709309305.1882 0 0 0 0 0 277 696 711  0.0126
1709309305.1959 0 0 0 0 0 228 650 713  0.0035
1709309305.2041 0 0 0 0 0 169 594 709  0.0013
1709309305.2130 0 0 0 0 0 126 550 703  0.0003
1709309305.2198 0 0 0 0 0 75 496 697  0.0000
1709309305.2281 0 0 0 0 0 37 449 664  0.0000
1709309305.2364 0 0 0 0 0 0 407 652  0.0000
1709309305.2443 0 0 0 0 0 0 385 623  0.0000
1709309305.2525 0 0 0 0 0 0 382 615  0.0000
1709309305.2597 0 0 0 0 0 0 366 629  0.0000
1709309305.2683 0 0 0 0 0 0 356 597  0.0000
1709309305.2766 0 0 0 0 0 0 338 595  0.0000
1709309305.2839 0 0 0 0 0 0 336 580  0.0000
1709309305.2927 0 0 0 0 0 0 333 588  0.0000
1709309305.2999 0 0 0 0 0 0 349 572  0.0000
1709309305.3082 0 0 0 0 0 0 371 613  0.0000
1709309305.3157 0 0 0 0 0 0 394 607  0.0000
1709309305.3238 0 0 0 0 0 0 403 646  0.0000
1709309305.3318 0 0 0 0 0 6 426 670  0.0000
1709309305.3405 0 0 0 0 0 22 452 678  0.0000
1709309305.3486 0 0 0 0 0 65 485 672  0.0000
1709309305.3557 0 0 0 0 0 85 510 709  0.0008
1709309305.3640 0 0 0 0 0 103 536 715  0.0014
1709309305.3721 0 0 0 0 0 152 566 705  0.0006
1709309305.3802 0 0 0 0 0 200 619 695  0.0000
1709309305.3878 0 0 0 0 0 244 663 654  0.0000
1709309305.3959 0 0 0 0 0 295 694 613  0.0000
1709309305.4040 0 0 0 0 0 346 726 588  0.0044
1709309305.4123 0 0 0 0 0 413 743 546  0.0060
1709309305.4213 0 0 0 0 52 486 784 513  0.0101
1709309305.4284 0 0 0 0 102 558 807 437  0.0123
1709309305.4360 0 0 0 0 191 640 800 406  0.0151
1709309305.4441 0 0 0 0 266 735 775 325  0.0213
1709309305.4523 0 0 0 0 332 783 717 257  0.0209
1709309305.4600 0 0 0 0 403 857 663 171  0.0198
1709309305.4686 0 0 0 31 469 865 575 87  0.0169
1709309305.4757 0 0 0 135 578 865 482 24  0.0172
1709309305.4845 0 0 0 257 697 860 400 0  0.0228
1709309305.4922 0 0 0 369 778 789 314 0  0.0236
1709309305.5004 0 0 0 471 856 722 229 0  0.0249
1709309305.5085 0 0 11 583 917 630 159 0  0.0241
1709309305.5160 0 0 116 692 942 558 77 0  0.0274
1709309305.5243 0 0 285 851 933 435 0 0  0.0297
1709309305.5322 0 0 445 987 859 320 0 0  0.0313
1709309305.5403 0 0 623 1000 798 241 0 0  0.0338
1709309305.5486 0 0 753 1000 712 147 0 0  0.0359
1709309305.5562 0 209 899 1000 619 75 0 0  0.0356
1709309305.5639 0 577 1000 1000 528 1 0 0  0.0402
1709309305.5721 0 959 1000 963 378 0 0 0  0.0466
1709309305.5798 0 1000 1000 851 229 0 0 0  0.0436
1709309305.5880 489 1000 1000 707 114 0 0 0  0.0446
1709309305.5963 1000 1000 1000 553 6 0 0 0  0.0458
1709309305.6038 1000 1000 1000 424 0 0 0 0  0.0432
1709309305.6126 1000 1000 1000 288 0 0 0 0  0.0415
1709309305.6198 1000 1000 910 212 0 0 0 0  0.0394
1709309305.6286 1000 1000 933 294 0 0 0 0  0.0405
1709309305.6357 1000 1000 1000 500 140 3 0 0  0.0446
1709309305.6439 1000 1000 1000 996 550 192 14 0  0.0628
1709309305.6526 1000 1000 1000 1000 1000 727 340 49  0.0869
1709309305.6597 1000 1000 1000 1000 1000 1000 826 517  0.1098
1709309305.6678 1000 1000 1000 1000 1000 1000 991 738  0.1200
1709309305.6757 1000 1000 452 683 823 904 907 750  0.1200
1709309305.6841 1000 768 0 87 254 489 666 642  0.0187
1709309305.6923 1000 518 0 0 0 0 147 255  0.0107
1709309305.7002 1000 350 0 0 0 0 0 0  0.0079
1709309305.7084 1000 172 0 0 0 0 0 0  0.0062
1709309305.7161 1000 0 0 0 0 0 0 0  0.0051
1709309305.7242 1000 0 0 0 0 0 0 0  0.0051
1709309305.7323 1000 0 0 0 0 0 0 0  0.0051
1709309305.7403 771 0 0 0 0 0 0 0  0.0016
1709309305.7479 445 0 0 0 0 0 0 0  0.0000
1709309305.7561 173 0 0 0 0 0 0 0  0.0000
1709309305.7638 0 0 0 0 0 0 0 0  0.0000
1709309305.7726 0 0 0 0 0 0 0 0  0.0000
1709309305.7815 0 0 0 0 0 0 0 0  0.0000
1709309305.7887 0 0 0 0 0 0 0 0  0.0000
1709309305.7964 0 0 0 0 0 0 0 0  0.0000
1709309305.8041 0 0 0 0 0 0 0 0  0.0000
1709309305.8130 0 0 0 0 0 0 0 0  0.0000
1709309305.8197 0 0 0 0 0 0 0 0  0.0000
1709309305.8279 0 0 0 0 0 0 0 0  0.0000
1709309305.8361 0 0 0 0 0 0 0 0  0.0000
1709309305.8441 0 0 0 0 0 0 0 0  0.0000
1709309305.8523 0 0 0 0 0 0 0 0  0.0000
1709309305.8604 0 0 0 0 0 0 0 0  0.0000
1709309305.8686 0 0 0 0 0 0 0 0  0.0000
1709309305.8765 0 0 0 0 0 0 0 0  0.0000
1709309305.8846 0 0 0 0 0 0 0 0  0.0000
1709309305.8922 0 0 0 0 0 0 0 0  0.0000
1709309305.9000 0 0 0 0 0 0 0 0  0.0000
1709309305.9083 0 0 0 0 0 0 0 0  0.0000
1709309305.9166 0 0 0 0 0 0 0 0  0.0000
1709309305.9238 0 0 0 0 0 0 0 0  0.0000
1709309305.9320 0 0 0 0 0 0 0 0  0.0000
1709309305.9399 0 0 0 0 0 0 0 0  0.0000
1709309305.9481 0 0 0 0 0 0 0 0  0.0000
1709309305.9563 0 0 0 0 0 0 0 0  0.0000
1709309305.9647 0 0 0 0 0 0 0 0  0.0000
1709309305.9717 0 0 0 0 0 0 0 0  0.0000
1709309305.9801 0 0 0 0 0 0 0 0  0.0000
1709309305.9883 0 0 0 0 0 0 0 0  0.0000
1709309305.9964 0 0 0 0 0 0 0 0  0.0000
1709309306.0045 130 0 0 0 0 0 0 0  0.0000
1709309306.0125 0 0 0 0 0 0 0 0  0.0000
1709309306.0206 0 0 0 0 0 0 0 0  0.0000
1709309306.0287 0 0 0 0 0 0 0 0  0.0000
1709309306.0357 0 0 0 0 0 0 0 0  0.0000
1709309306.0439 0 0 0 0 0 0 0 0  0.0000
1709309306.0517 0 0 0 0 0 0 0 0  0.0000
1709309306.0604 0 0 0 0 0 0 0 0  0.0000
1709309306.0680 0 0 0 0 0 0 0 0  0.0000
1709309306.0761 0 0 0 0 0 0 0 0  0.0000
1709309306.0839 0 0 0 0 0 0 0 0  0.0000
1709309306.0921 0 0 0 0 0 0 0 0  0.0000
1709309306.1000 0 0 0 0 0 0 0 0  0.0000
1709309306.1078 0 0 0 0 0 0 0 0  0.0000
1709309306.1166 0 0 0 0 0 0 0 0  0.0000
1709309306.1237 0 0 0 0 0 0 0 0  0.0000
1709309306.1324 0 0 0 0 0 0 0 0  0.0000
1709309306.1413 0 0 0 0 0 0 0 0  0.0000
1709309306.1485 0 0 0 0 0 0 0 0  0.0000
1709309306.1562 0 0 0 0 0 0 0 0  0.0000
1709309306.1639 0 0 0 0 0 0 0 0  0.0000
1709309306.1721 0 0 0 0 0 0 0 0  0.0000
1709309306.1799 0 0 0 0 0 0 0 0  0.0000
1709309306.1879 0 0 0 0 0 0 0 0  0.0000
1709309306.1961 0 0 0 0 0 0 0 0  0.0000
1709309306.2038 0 0 0 0 0 0 0 0  0.0000
1709309306.2126 0 0 0 0 0 0 0 0  0.0000
1709309306.2197 0 0 0 0 0 0 0 0  0.0000
1709309306.2285 0 0 0 0 0 0 0 0  0.0000
1709309306.2364 0 0 0 0 0 0 0 0  0.0000
1709309306.2445 0 0 0 0 0 0 0 0  0.0000
1709309306.2522 0 0 0 0 0 0 0 0  0.0000
1709309306.2604 0 0 0 0 0 0 0 0  0.0000
1709309306.2682 0 0 0 0 0 0 0 0  0.0000
1709309306.2757 0 0 0 0 0 0 0 0  0.0000
1709309306.2839 0 0 0 0 0 0 0 0  0.0000
1709309306.2920 0 0 0 0 0 0 0 0  0.0000
1709309306.2997 0 0 0 0 0 0 0 0  0.0000
1709309306.3079 0 0 0 0 0 0 0 0  0.0000
1709309306.3157 0 0 0 0 0 0 0 0  0.0000
1709309306.3243 0 0 0 0 0 0 0 0  0.0000
1709309306.3324 0 0 0 0 0 0 0 0  0.0000
1709309306.3406 0 0 0 0 0 0 0 0  0.0000
1709309306.3483 0 0 0 0 0 0 0 0  0.0000
1709309306.3564 0 0 0 0 0 0 0 0  0.0000
1709309306.3641 0 0 0 0 0 0 0 0  0.0000
1709309306.3727 0 0 0 0 0 0 0 0  0.0000
1709309306.3798 0 0 0 0 0 0 0 0  0.0000
1709309306.3879 0 0 0 0 0 0 0 0  0.0000
1709309306.3966 0 0 0 0 0 0 0 0  0.0000
1709309306.4037 0 0 0 0 0 0 0 0  0.0000
1709309306.4125 0 0 0 0 0 0 0 0  0.0000
1709309306.4202 0 0 0 0 0 0 0 0  0.0000
1709309306.4283 0 0 0 0 0 0 0 0  0.0000
1709309306.4364 0 0 0 0 0 0 0 0  0.0000
1709309306.4442 0 0 0 0 0 0 0 0  0.0000
1709309306.4524 0 0 0 0 0 0 0 0  0.0000
1709309306.4603 0 0 0 0 0 0 0 0  0.0000
1709309306.4677 0 0 0 0 0 0 0 0  0.0000
1709309306.4760 0 0 0 0 0 0 0 0  0.0000
1709309306.4841 0 0 0 0 0 0 0 0  0.0000
1709309306.4926 0 0 0 0 0 0 0 0  0.0000
1709309306.5009 0 0 0 0 0 0 0 0  0.0000
1709309306.5081 0 0 0 0 0 0 0 0  0.0000
1709309306.5165 0 0 0 0 0 0 0 0  0.0000
1709309306.5247 0 0 0 0 0 0 0 0  0.0000
1709309306.5317 0 0 0 0 0 0 0 0  0.0000
1709309306.5405 0 0 0 0 0 0 0 0  0.0000
1709309306.5485 0 0 0 0 0 0 0 0  0.0000
1709309306.5557 0 0 0 0 0 0 0 0  0.0000
1709309306.5642 0 0 0 0 0 0 0 0  0.0000
1709309306.5724 0 0 0 0 0 0 0 0  0.0000
1709309306.5797 0 0 0 0 0 0 0 0  0.0000
1709309306.5884 0 0 0 0 0 0 0 0  0.0000
1709309306.5963 0 0 0 0 0 0 0 0  0.0000
1709309306.6044 0 0 0 0 0 0 0 0  0.0000
1709309306.6128 0 0 0 0 0 0 0 0  0.0000
1709309306.6199 0 0 0 0 0 0 0 0  0.0000
1709309306.6281 0 0 0 0 0 0 0 0  0.0000
1709309306.6357 0 0 0 0 0 0 0 0  0.0000
1709309306.6440 0 0 0 0 0 0 0 0  0.0000
1709309306.6523 0 0 0 0 0 0 0 0  0.0000
1709309306.6601 0 0 0 0 0 0 0 0  0.0000
1709309306.6679 0 0 0 0 0 0 0 0  0.0000
1709309306.6761 0 0 0 0 0 0 0 0  0.0000
1709309306.6838 0 0 0 0 0 0 0 0  0.0000
1709309306.6920 0 0 0 0 0 0 0 0  0.0000
1709309306.7004 0 0 0 0 0 0 0 0  0.0000
1709309306.7082 0 0 0 0 0 0 0 0  0.0000
1709309306.7163 0 0 0 0 0 0 0 0  0.0000
1709309306.7246 0 0 0 0 0 0 0 0  0.0000
1709309306.7323 0 0 0 0 0 0 0 0  0.0000
1709309306.7404 0 0 0 0 0 0 0 0  0.0000
1709309306.7478 0 0 0 0 0 0 0 0  0.0000
1709309306.7558 0 0 0 0 0 0 0 0  0.0000
1709309306.7639 0 0 0 0 0 0 0 0  0.0000
1709309306.7720 0 0 0 0 0 0 0 0  0.0000
1709309306.7798 0 0 0 0 0 0 0 0  0.0000
1709309306.7882 0 0 0 0 0 0 0 0  0.0000
1709309306.7958 0 0 0 0 0 0 0 0  0.0000
1709309306.8046 0 0 0 0 0 0 0 0  0.0000
1709309306.8124 0 0 0 0 0 0 0 0  0.0000
1709309306.8204 0 0 0 0 0 0 0 0  0.0000
1709309306.8281 0 0 0 0 0 0 0 0  0.0000
1709309306.8358 0 0 0 0 0 0 0 0  0.0000
1709309306.8442 0 0 0 0 0 0 0 0  0.0000
1709309306.8520 0 0 0 0 0 0 0 0  0.0000
1709309306.8611 0 0 0 0 0 0 0 0  0.0000
1709309306.8677 0 0 0 0 0 0 0 0  0.0000
1709309306.8765 0 0 0 0 0 0 0 0  0.0000
1709309306.8847 0 0 0 0 0 0 0 0  0.0000
1709309306.8918 0 0 0 0 0 0 0 0  0.0000
1709309306.9005 0 0 0 0 0 0 0 0  0.0000
1709309306.9084 0 0 0 0 0 0 0 0  0.0000
1709309306.9161 0 0 0 0 0 0 0 0  0.0000
1709309306.9237 0 0 0 0 0 0 0 0  0.0000
1709309306.9318 0 0 0 0 0 0 0 0  0.0000
1709309306.9401 0 0 0 0 0 0 0 0  0.0000
1709309306.9478 0 0 0 0 0 0 0 0  0.0000
1709309306.9557 0 0 0 0 0 0 0 0  0.0000
1709309306.9645 0 0 0 0 0 0 0 0  0.0000
1709309306.9722 97 0 0 0 0 0 0 0  0.0000
1709309306.9803 271 0 0 0 0 0 0 0  0.0000
1709309306.9882 304 0 0 0 0 0 0 0  0.0000
1709309306.9957 467 0 0 0 0 0 0 0  0.0000
1709309307.0039 619 0 0 0 0 0 0 0  0.0000
1709309307.0128 728 0 0 0 0 0 0 0  0.0007
1709309307.0207 934 0 0 0 0 0 0 0  0.0043
1709309307.0279 1000 0 0 0 0 0 0 0  0.0051
1709309307.0364 1000 0 0 0 0 0 0 0  0.0051
1709309307.0441 1000 0 0 0 0 0 0 0  0.0051
1709309307.0522 1000 72 0 0 0 0 0 0  0.0055
1709309307.0605 1000 245 0 0 0 0 0 0  0.0068
1709309307.0679 1000 445 0 0 0 0 0 0  0.0093
1709309307.0763 1000 690 0 0 0 0 0 0  0.0166
1709309307.0846 1000 913 0 0 0 0 0 0  0.0211
1709309307.0923 1000 1000 0 0 0 0 0 0  0.0223
1709309307.1005 1000 1000 27 0 0 0 0 0  0.0224
1709309307.1077 1000 1000 118 0 0 0 0 0  0.0230
1709309307.1163 1000 1000 216 0 0 0 0 0  0.0237
1709309307.1245 1000 1000 374 0 0 0 0 0  0.0254
1709309307.1325 1000 1000 609 0 0 0 0 0  0.0303
1709309307.1404 1000 1000 812 74 0 0 0 0  0.0369
1709309307.1487 1000 1000 1000 217 0 0 0 0  0.0409
1709309307.1558 1000 1000 1000 378 0 0 0 0  0.0426
1709309307.1644 1000 1000 1000 577 26 0 0 0  0.0464
1709309307.1726 771 1000 1000 751 143 0 0 0  0.0529
1709309307.1797 76 1000 1000 948 314 0 0 0  0.0466
1709309307.1884 0 1000 1000 1000 519 0 0 0  0.0501
1709309307.1965 0 645 1000 1000 740 170 0 0  0.0500
1709309307.2047 0 118 876 1000 990 402 0 0  0.0467
1709309307.2131 0 0 611 1000 1000 665 136 0  0.0457
1709309307.2210 0 0 365 967 1000 919 389 0  0.0490
1709309307.2281 0 0 105 720 1000 1000 642 141  0.0492
1709309307.2359 0 0 0 400 818 1000 885 431  0.0461
1709309307.2445 0 0 0 62 484 931 980 668  0.0414
1709309307.2518 0 0 0 0 201 679 954 775  0.0330
1709309307.2607 0 0 0 0 16 415 819 803  0.0222
1709309307.2682 0 0 0 0 0 123 549 717  0.0017
1709309307.2765 0 0 0 0 0 0 285 550  0.0000
1709309307.2842 0 0 0 0 0 0 80 357  0.0000
1709309307.2923 0 0 0 0 0 0 0 114  0.0000
1709309307.3004 0 0 0 0 0 0 0 0  0.0000
1709309307.3080 0 0 0 0 0 0 0 0  0.0000
1709309307.3165 0 0 0 0 0 0 0 0  0.0000
1709309307.3247 0 0 0 0 0 0 0 0  0.0000
1709309307.3324 0 0 0 0 0 0 0 0  0.0000
1709309307.3405 0 0 0 0 0 0 0 0  0.0000
1709309307.3486 0 0 0 0 0 0 0 0  0.0000
1709309307.3562 0 0 0 0 0 0 0 0  0.0000
1709309307.3640 0 0 0 0 0 0 0 0  0.0000
1709309307.3722 0 0 0 0 0 0 0 0  0.0000
1709309307.3801 0 0 0 0 0 0 0 0  0.0000
1709309307.3882 0 0 0 0 0 0 0 0  0.0000
1709309307.3965 0 0 0 0 0 0 0 0  0.0000
1709309307.4043 0 0 0 0 0 0 0 0  0.0000
1709309307.4132 0 0 0 0 0 0 0 0  0.0000
1709309307.4203 0 0 0 0 0 0 0 0  0.0000
1709309307.4281 0 0 0 0 0 0 0 0  0.0000
1709309307.4362 0 0 0 0 0 0 0 0  0.0000
1709309307.4444 0 0 0 0 0 0 0 0  0.0000
1709309307.4520 0 0 0 0 0 0 0 0  0.0000
1709309307.4602 0 0 0 0 0 0 0 0  0.0000
1709309307.4679 0 0 0 0 0 0 0 0  0.0000
1709309307.4767 0 0 0 0 0 0 0 0  0.0000
1709309307.4838 0 0 0 0 0 0 0 0  0.0000
1709309307.4924 0 0 0 0 0 0 0 0  0.0000
1709309307.5001 0 0 0 0 0 0 0 0  0.0000
1709309307.5083 0 0 0 0 0 0 0 0  0.0000
1709309307.5160 0 0 0 0 0 0 0 0  0.0000
1709309307.5237 0 0 0 0 0 0 0 0  0.0000
1709309307.5320 0 0 0 0 0 0 0 0  0.0000
1709309307.5400 0 0 0 0 0 0 0 0  0.0000
1709309307.5478 0 0 0 0 0 0 0 0  0.0000
1709309307.5559 0 0 0 0 0 0 0 0  0.0000
1709309307.5637 0 0 0 0 0 0 0 0  0.0000
1709309307.5724 0 0 0 0 0 0 0 0  0.0000
1709309307.5815 0 0 0 0 0 0 0 0  0.0000
1709309307.5886 0 0 0 0 0 0 0 0  0.0000
1709309307.5963 0 0 0 0 0 0 0 0  0.0000
1709309307.6045 0 0 0 0 0 0 0 0  0.0000
1709309307.6123 0 0 0 0 0 0 0 0  0.0000
1709309307.6200 0 0 0 0 0 0 0 0  0.0000
1709309307.6281 0 0 0 0 0 0 0 0  0.0000
1709309307.6364 0 0 0 0 0 0 0 0  0.0000
1709309307.6444 0 0 0 0 0 0 0 0  0.0000
1709309307.6526 0 0 0 0 0 0 0 0  0.0000
1709309307.6597 0 0 0 0 0 0 0 0  0.0000
1709309307.6680 0 0 0 0 0 0 0 0  0.0000
1709309307.6759 0 0 0 0 0 0 0 0  0.0000
1709309307.6842 0 0 0 0 0 0 0 0  0.0000
1709309307.6918 0 0 0 0 0 0 0 0  0.0000
1709309307.6999 86 0 0 0 0 0 0 0  0.0000
1709309307.7080 0 0 0 0 0 0 0 0  0.0000
1709309307.7160 0 0 9 0 0 0 0 0  0.0000
1709309307.7241 0 0 0 0 0 0 0 0  0.0000
1709309307.7322 0 0 0 0 0 0 0 0  0.0000
1709309307.7399 0 0 0 0 3 0 0 0  0.0000
1709309307.7480 0 0 0 0 0 0 0 0  0.0000
1709309307.7562 0 0 0 0 0 0 0 0  0.0000
1709309307.7644 0 0 0 0 0 0 0 0  0.0000
1709309307.7726 0 0 0 0 0 0 0 0  0.0000
1709309307.7798 0 0 0 0 0 0 0 0  0.0000
1709309307.7886 0 0 0 0 0 0 0 0  0.0000
1709309307.7967 0 0 0 0 0 0 0 0  0.0000
1709309307.8041 0 0 0 0 0 0 0 0  0.0000
1709309307.8123 0 0 0 0 0 0 0 0  0.0000
1709309307.8208 0 0 0 0 0 0 0 0  0.0000
1709309307.8281 0 0 0 0 0 0 0 0  0.0000
1709309307.8359 0 0 0 0 0 0 0 0  0.0000
1709309307.8441 0 0 0 0 0 0 0 0  0.0000
1709309307.8523 0 0 0 0 0 0 0 0  0.0000
1709309307.8602 0 0 0 0 0 0 0 0  0.0000
1709309307.8683 0 0 0 0 0 0 0 0  0.0000
1709309307.8765 0 0 0 0 0 0 0 0  0.0000
