% Edge sensor logfile normalized 'log_20240301_165543.793/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709308548.1899 0 0 442 1000 833 270 0 0  0.0304
1709308548.1993 0 0 447 994 829 257 0 0  0.0302
1709308548.2070 0 0 436 1000 821 256 0 0  0.0299
1709308548.2147 0 0 442 1000 836 267 0 0  0.0305
1709308548.2225 0 0 458 1000 836 269 0 0  0.0307
1709308548.2313 0 0 442 1000 819 223 0 0  0.0298
1709308548.2387 0 0 445 1000 813 241 0 0  0.0298
1709308548.2465 0 0 452 1000 814 249 0 0  0.0300
1709308548.2552 0 0 452 992 813 234 0 0  0.0298
1709308548.2629 0 0 452 1000 795 236 0 0  0.0294
1709308548.2707 0 0 465 1000 795 228 0 0  0.0296
1709308548.2795 0 0 468 1000 801 224 0 0  0.0298
1709308548.2860 0 0 461 1000 801 224 0 0  0.0297
1709308548.2949 0 0 468 1000 800 229 0 0  0.0298
1709308548.3033 0 0 458 1000 786 226 0 0  0.0293
1709308548.3108 0 0 461 1000 788 220 0 0  0.0293
1709308548.3185 0 0 486 1000 800 218 0 0  0.0301
1709308548.3271 0 0 470 1000 783 223 0 0  0.0294
1709308548.3346 0 0 486 1000 788 215 0 0  0.0298
1709308548.3423 0 0 500 1000 803 234 0 0  0.0305
1709308548.3508 0 0 497 1000 811 233 0 0  0.0307
1709308548.3585 0 0 509 1000 806 226 0 0  0.0308
1709308548.3662 0 0 522 1000 814 221 0 0  0.0312
1709308548.3750 0 0 525 1000 796 200 0 0  0.0307
1709308548.3826 0 0 538 1000 801 221 0 0  0.0313
1709308548.3904 0 0 545 1000 801 210 0 0  0.0314
1709308548.4000 0 0 522 1000 785 198 0 0  0.0304
1709308548.4066 0 0 547 1000 793 210 0 0  0.0312
1709308548.4144 0 0 563 1000 786 193 0 0  0.0314
1709308548.4229 0 0 568 1000 786 192 0 0  0.0315
1709308548.4306 0 0 568 1000 780 197 0 0  0.0314
1709308548.4382 0 0 577 1000 776 183 0 0  0.0315
1709308548.4474 0 0 593 1000 773 183 0 0  0.0319
1709308548.4547 0 0 591 1000 760 188 0 0  0.0315
1709308548.4624 0 0 602 1000 753 174 0 0  0.0316
1709308548.4714 0 0 611 1000 770 187 0 0  0.0324
1709308548.4779 0 0 595 1000 760 169 0 0  0.0316
1709308548.4869 0 0 600 1000 755 159 0 0  0.0316
1709308548.4947 0 0 609 1000 763 174 0 0  0.0321
1709308548.5019 0 0 611 1000 732 149 0 0  0.0313
1709308548.5107 0 0 593 1000 714 131 0 0  0.0302
1709308548.5185 0 0 600 1000 704 142 0 0  0.0301
1709308548.5261 0 0 595 1000 697 129 0 0  0.0297
1709308548.5342 0 0 611 1000 695 129 0 0  0.0301
1709308548.5431 0 0 605 1000 685 144 0 0  0.0293
1709308548.5504 0 0 598 1000 682 129 0 0  0.0290
1709308548.5582 0 0 607 1000 689 131 0 0  0.0296
1709308548.5671 0 0 614 1000 682 113 0 0  0.0295
1709308548.5747 0 0 607 1000 689 126 0 0  0.0296
1709308548.5826 0 0 607 1000 677 118 0 0  0.0290
1709308548.5905 0 0 621 1000 692 137 0 0  0.0303
1709308548.5988 0 0 627 1000 687 133 0 0  0.0302
1709308548.6066 0 0 639 1000 699 110 0 0  0.0313
1709308548.6145 0 0 643 1000 699 123 0 0  0.0315
1709308548.6221 0 0 648 1000 684 118 0 0  0.0309
1709308548.6299 0 0 636 1000 679 124 0 0  0.0302
1709308548.6389 0 0 634 1000 672 116 0 0  0.0297
1709308548.6465 0 0 650 1000 672 110 0 0  0.0304
1709308548.6541 0 0 636 1000 669 123 0 0  0.0297
1709308548.6630 0 0 662 1000 680 118 0 0  0.0313
1709308548.6707 0 0 664 1000 687 121 0 0  0.0317
1709308548.6784 0 0 666 1000 680 111 0 0  0.0315
1709308548.6873 0 0 668 1000 679 105 0 0  0.0315
1709308548.6939 0 0 689 1000 672 101 0 0  0.0322
1709308548.7028 0 0 689 1000 667 108 0 0  0.0320
1709308548.7106 0 0 682 1000 661 85 0 0  0.0313
1709308548.7182 0 0 712 1000 662 90 0 0  0.0326
1709308548.7261 0 0 698 1000 652 87 0 0  0.0318
1709308548.7349 0 0 696 1000 642 85 0 0  0.0313
1709308548.7427 0 0 721 1000 667 93 0 0  0.0331
1709308548.7507 0 0 737 1000 664 87 0 0  0.0333
1709308548.7595 0 0 735 1000 657 70 0 0  0.0330
1709308548.7660 0 0 746 1000 666 85 0 0  0.0336
1709308548.7749 0 0 739 1000 652 73 0 0  0.0328
1709308548.7825 0 0 748 1000 657 75 0 0  0.0332
1709308548.7901 0 0 746 1000 654 80 0 0  0.0331
1709308548.7985 0 0 744 1000 646 78 0 0  0.0327
1709308548.8073 0 0 760 1000 657 80 0 0  0.0335
1709308548.8138 0 0 778 1000 651 70 0 0  0.0336
1709308548.8225 0 0 773 1000 651 73 0 0  0.0335
1709308548.8313 0 0 769 1000 641 42 0 0  0.0330
1709308548.8378 0 0 776 1000 644 62 0 0  0.0333
1709308548.8468 0 9 799 1000 651 67 0 0  0.0340
1709308548.8557 0 18 803 1000 631 54 0 0  0.0333
1709308548.8622 0 40 801 1000 621 68 0 0  0.0330
1709308548.8708 0 63 821 1000 641 68 0 0  0.0342
1709308548.8785 0 22 808 1000 631 44 0 0  0.0334
1709308548.8861 0 45 810 1000 634 49 0 0  0.0337
1709308548.8949 0 77 831 1000 631 42 0 0  0.0341
1709308548.9032 0 18 808 1000 616 37 0 0  0.0329
1709308548.9107 0 81 824 1000 611 36 0 0  0.0332
1709308548.9183 0 54 815 1000 613 42 0 0  0.0330
1709308548.9273 0 13 810 1000 600 45 0 0  0.0324
1709308548.9345 0 63 805 1000 618 47 0 0  0.0330
1709308548.9423 0 50 819 1000 621 50 0 0  0.0334
1709308548.9507 0 68 824 1000 604 49 0 0  0.0329
1709308548.9581 0 81 812 1000 611 39 0 0  0.0330
1709308548.9659 0 95 835 1000 601 50 0 0  0.0332
1709308548.9749 0 109 826 1000 596 39 0 0  0.0329
1709308548.9825 0 100 821 1000 593 26 0 0  0.0327
1709308548.9903 0 109 844 1000 593 32 0 0  0.0331
1709308548.9998 0 140 840 1000 590 55 0 0  0.0331
1709308549.0061 0 100 837 1000 586 24 0 0  0.0328
1709308549.0139 0 131 844 1000 596 16 0 0  0.0333
1709308549.0228 0 72 835 1000 603 32 0 0  0.0331
1709308549.0303 0 77 831 1000 591 16 0 0  0.0327
1709308549.0381 0 127 837 1000 598 11 0 0  0.0332
1709308549.0477 0 104 849 1000 593 34 0 0  0.0332
1709308549.0539 0 109 858 1000 595 36 0 0  0.0335
1709308549.0624 0 118 860 1000 600 34 0 0  0.0337
1709308549.0715 0 95 863 1000 609 14 0 0  0.0339
1709308549.0780 0 95 847 1000 606 14 0 0  0.0335
1709308549.0862 0 136 872 1000 596 14 0 0  0.0339
1709308549.0949 0 154 885 1000 603 26 0 0  0.0344
1709308549.1021 0 118 878 1000 600 19 0 0  0.0340
1709308549.1100 0 100 876 1000 585 9 0 0  0.0334
1709308549.1198 0 127 890 1000 596 19 0 0  0.0341
1709308549.1264 0 131 883 1000 596 22 0 0  0.0340
1709308549.1342 0 95 869 1000 603 22 0 0  0.0338
1709308549.1431 0 118 883 1000 608 18 0 0  0.0344
1709308549.1502 0 95 883 1000 616 24 0 0  0.0345
1709308549.1579 0 109 872 1000 623 21 0 0  0.0346
1709308549.1668 0 131 878 1000 636 36 0 0  0.0354
1709308549.1743 0 95 840 1000 624 29 0 0  0.0340
1709308549.1819 0 109 840 1000 621 37 0 0  0.0340
1709308549.1906 0 104 853 1000 621 24 0 0  0.0342
1709308549.1988 0 59 835 1000 619 32 0 0  0.0336
1709308549.2066 0 68 851 1000 624 44 0 0  0.0341
1709308549.2145 0 86 863 1000 649 42 0 0  0.0354
1709308549.2221 0 90 863 1000 646 55 0 0  0.0353
1709308549.2308 0 36 860 1000 649 47 0 0  0.0351
1709308549.2386 0 0 849 1000 638 36 0 0  0.0344
1709308549.2463 0 68 865 1000 659 62 0 0  0.0358
1709308549.2548 0 9 826 1000 647 47 0 0  0.0344
1709308549.2627 0 40 824 1000 646 60 0 0  0.0344
1709308549.2704 0 18 835 1000 674 68 0 0  0.0358
1709308549.2781 0 13 837 1000 671 73 0 0  0.0356
1709308549.2871 0 0 817 1000 676 60 0 0  0.0355
1709308549.2947 0 0 817 1000 667 67 0 0  0.0350
1709308549.3022 0 0 805 1000 667 68 0 0  0.0348
1709308549.3112 0 36 817 1000 672 78 0 0  0.0354
1709308549.3187 0 0 812 1000 671 59 0 0  0.0351
1709308549.3265 0 0 794 1000 662 45 0 0  0.0344
1709308549.3354 0 0 799 1000 667 65 0 0  0.0347
1709308549.3420 0 0 801 1000 674 80 0 0  0.0351
1709308549.3507 0 0 794 1000 684 91 0 0  0.0354
1709308549.3585 0 0 787 1000 679 80 0 0  0.0351
1709308549.3662 0 0 776 1000 687 85 0 0  0.0353
1709308549.3742 0 0 794 1000 694 95 0 0  0.0360
1709308549.3833 0 0 757 1000 676 73 0 0  0.0343
1709308549.3899 0 0 769 1000 684 67 0 0  0.0350
1709308549.3986 0 0 760 1000 685 91 0 0  0.0348
1709308549.4080 0 0 767 1000 677 90 0 0  0.0346
1709308549.4146 0 0 783 1000 699 101 0 0  0.0360
1709308549.4226 0 0 762 1000 690 91 0 0  0.0351
1709308549.4306 0 0 762 1000 685 78 0 0  0.0349
1709308549.4380 0 0 771 1000 684 98 0 0  0.0350
1709308549.4460 0 0 762 1000 694 96 0 0  0.0353
1709308549.4555 0 0 757 1000 694 96 0 0  0.0352
1709308549.4620 0 0 762 1000 697 110 0 0  0.0355
1709308549.4699 0 0 762 1000 707 103 0 0  0.0359
1709308549.4790 0 0 755 1000 685 80 0 0  0.0347
1709308549.4866 0 0 737 1000 694 110 0 0  0.0348
1709308549.4944 0 0 751 1000 697 96 0 0  0.0353
1709308549.5029 0 0 746 1000 682 101 0 0  0.0344
1709308549.5104 0 0 719 1000 671 96 0 0  0.0332
1709308549.5182 0 0 737 1000 676 106 0 0  0.0339
1709308549.5274 0 0 716 1000 662 98 0 0  0.0327
1709308549.5339 0 0 707 1000 652 87 0 0  0.0321
1709308549.5425 0 0 721 1000 647 98 0 0  0.0322
1709308549.5505 0 0 712 1000 652 93 0 0  0.0322
1709308549.5581 0 0 716 1000 659 90 0 0  0.0326
1709308549.5659 0 0 714 1000 659 93 0 0  0.0326
1709308549.5752 0 0 696 1000 651 90 0 0  0.0317
1709308549.5827 0 0 710 1000 652 87 0 0  0.0322
1709308549.5904 0 0 716 1000 659 96 0 0  0.0326
1709308549.6000 0 0 703 1000 634 72 0 0  0.0313
1709308549.6060 0 0 721 1000 626 73 0 0  0.0314
1709308549.6148 0 0 737 1000 636 88 0 0  0.0321
1709308549.6228 0 0 757 1000 628 59 0 0  0.0323
1709308549.6304 0 9 767 1000 616 62 0 0  0.0321
1709308549.6379 0 0 748 1000 598 52 0 0  0.0310
1709308549.6469 0 45 796 1000 618 55 0 0  0.0328
1709308549.6543 0 22 783 1000 604 45 0 0  0.0320
1709308549.6621 0 31 799 1000 604 44 0 0  0.0323
1709308549.6711 0 68 817 1000 616 52 0 0  0.0332
1709308549.6788 0 72 833 1000 611 52 0 0  0.0334
1709308549.6866 0 95 828 1000 614 42 0 0  0.0335
1709308549.6946 0 77 837 1000 614 47 0 0  0.0336
1709308549.7019 0 86 840 1000 591 24 0 0  0.0329
1709308549.7109 0 150 869 1000 611 36 0 0  0.0344
1709308549.7187 0 168 897 1000 601 37 0 0  0.0347
1709308549.7262 0 190 901 1000 596 26 0 0  0.0347
1709308549.7345 0 240 933 1000 596 29 0 0  0.0356
1709308549.7434 0 272 954 1000 600 27 0 0  0.0364
1709308549.7507 0 290 947 1000 596 34 0 0  0.0363
1709308549.7581 0 309 952 1000 585 31 0 0  0.0363
1709308549.7679 0 340 988 1000 606 32 0 0  0.0378
1709308549.7745 0 350 993 1000 616 41 0 0  0.0383
1709308549.7823 0 327 979 1000 596 27 0 0  0.0372
1709308549.7911 0 359 990 1000 590 26 0 0  0.0376
1709308549.7993 0 368 1000 1000 591 21 0 0  0.0379
1709308549.8060 0 363 1000 1000 588 21 0 0  0.0377
1709308549.8147 0 409 1000 1000 590 36 0 0  0.0384
1709308549.8222 0 372 1000 1000 576 9 0 0  0.0375
1709308549.8299 0 404 1000 1000 575 21 0 0  0.0379
1709308549.8387 0 445 1000 1000 585 14 0 0  0.0388
1709308549.8462 0 436 1000 1000 581 16 0 0  0.0385
1709308549.8546 0 413 1000 1000 568 6 0 0  0.0378
1709308549.8634 0 463 1000 1000 568 4 0 0  0.0386
1709308549.8699 0 477 1000 1000 568 9 0 0  0.0389
1709308549.8787 0 477 1000 1000 563 16 0 0  0.0387
1709308549.8875 0 468 1000 1000 561 1 0 0  0.0385
1709308549.8940 0 490 1000 1000 568 0 0 0  0.0391
1709308549.9022 0 518 1000 1000 557 0 0 0  0.0394
1709308549.9110 0 509 1000 1000 543 0 0 0  0.0389
1709308549.9186 0 504 1000 1000 557 3 0 0  0.0391
1709308549.9263 0 509 1000 1000 548 0 0 0  0.0390
1709308549.9365 0 513 1000 1000 548 0 0 0  0.0391
1709308549.9419 0 504 1000 1000 560 0 0 0  0.0392
1709308549.9501 0 531 1000 1000 548 0 0 0  0.0395
1709308549.9590 0 522 1000 1000 542 0 0 0  0.0391
1709308549.9666 0 504 1000 1000 553 1 0 0  0.0390
1709308549.9744 0 504 1000 1000 552 0 0 0  0.0390
1709308549.9832 0 477 1000 1000 561 6 0 0  0.0387
1709308549.9908 0 504 1000 1000 570 14 0 0  0.0395
1709308549.9991 0 463 1000 1000 558 1 0 0  0.0384
1709308550.0069 0 440 1000 1000 563 16 0 0  0.0381
1709308550.0145 0 450 1000 1000 580 13 0 0  0.0387
1709308550.0223 0 445 1000 1000 578 16 0 0  0.0386
1709308550.0311 0 445 1000 1000 581 21 0 0  0.0387
1709308550.0385 0 390 1000 1000 590 41 0 0  0.0381
1709308550.0463 0 409 1000 1000 600 39 0 0  0.0387
1709308550.0547 0 400 1000 1000 606 44 0 0  0.0388
1709308550.0623 0 331 986 1000 611 50 0 0  0.0378
1709308550.0704 0 295 970 1000 636 68 0 0  0.0381
1709308550.0794 0 240 924 1000 644 80 0 0  0.0372
1709308550.0858 0 245 913 1000 664 100 0 0  0.0379
1709308550.0947 0 195 894 1000 674 110 0 0  0.0377
1709308550.1033 0 186 851 1000 669 108 0 0  0.0366
1709308550.1109 0 150 860 1000 694 133 0 0  0.0378
1709308550.1187 0 131 840 1000 690 131 0 0  0.0371
1709308550.1274 0 104 828 1000 690 136 0 0  0.0368
1709308550.1340 0 122 817 1000 695 137 0 0  0.0369
1709308550.1418 0 131 819 1000 714 152 0 0  0.0377
1709308550.1514 0 100 808 1000 714 146 0 0  0.0373
1709308550.1583 0 77 785 1000 715 144 0 0  0.0368
1709308550.1661 0 27 767 1000 715 152 0 0  0.0363
1709308550.1748 0 63 757 1000 719 154 0 0  0.0363
1709308550.1824 0 13 737 1000 722 178 0 0  0.0359
1709308550.1903 0 13 737 1000 735 187 0 0  0.0363
1709308550.1998 0 0 700 1000 737 187 0 0  0.0354
1709308550.2064 0 0 682 1000 748 193 0 0  0.0348
1709308550.2142 0 0 682 1000 755 203 0 0  0.0350
1709308550.2229 0 0 666 1000 747 205 0 0  0.0340
1709308550.2305 0 0 673 1000 750 208 0 0  0.0345
1709308550.2383 0 0 680 1000 760 215 0 0  0.0351
1709308550.2472 0 0 643 1000 765 188 0 0  0.0335
1709308550.2544 0 0 643 1000 757 205 0 0  0.0333
1709308550.2623 0 0 648 1000 763 213 0 0  0.0337
1709308550.2705 0 0 652 1000 780 218 0 0  0.0344
1709308550.2781 0 0 648 1000 763 215 0 0  0.0337
1709308550.2860 0 0 636 1000 755 190 0 0  0.0329
1709308550.2948 0 0 662 1000 778 216 0 0  0.0347
1709308550.3021 0 0 657 1000 781 231 0 0  0.0347
1709308550.3108 0 0 662 1000 761 208 0 0  0.0342
1709308550.3186 0 0 682 1000 760 210 0 0  0.0352
1709308550.3263 0 0 696 1000 755 226 0 0  0.0358
1709308550.3340 0 0 710 1000 750 203 0 0  0.0361
1709308550.3430 0 0 726 1000 753 198 0 0  0.0365
1709308550.3502 0 9 744 1000 735 183 0 0  0.0364
1709308550.3579 0 27 760 1000 732 178 0 0  0.0367
1709308550.3668 0 36 787 1000 732 188 0 0  0.0373
1709308550.3743 0 45 776 1000 723 167 0 0  0.0368
1709308550.3821 0 50 785 1000 715 149 0 0  0.0367
1709308550.3911 0 81 815 1000 715 147 0 0  0.0374
1709308550.3993 0 104 810 1000 714 149 0 0  0.0374
1709308550.4060 0 122 831 1000 702 142 0 0  0.0375
1709308550.4148 0 163 835 1000 697 129 0 0  0.0376
1709308550.4225 0 131 844 1000 700 131 0 0  0.0377
1709308550.4303 0 150 849 1000 695 114 0 0  0.0377
1709308550.4389 0 154 853 1000 687 111 0 0  0.0373
1709308550.4462 0 190 869 1000 684 114 0 0  0.0377
1709308550.4547 0 195 874 1000 669 114 0 0  0.0371
1709308550.4631 0 227 874 1000 662 95 0 0  0.0370
1709308550.4709 0 195 892 1000 671 110 0 0  0.0375
1709308550.4788 0 209 885 1000 652 105 0 0  0.0366
1709308550.4875 0 259 910 1000 652 101 0 0  0.0375
1709308550.4940 0 259 922 1000 649 93 0 0  0.0375
1709308550.5024 0 250 915 1000 631 75 0 0  0.0366
1709308550.5105 0 300 931 1000 628 80 0 0  0.0372
1709308550.5181 0 304 961 1000 634 59 0 0  0.0380
1709308550.5261 0 290 942 1000 621 70 0 0  0.0371
1709308550.5347 0 268 945 1000 600 50 0 0  0.0362
1709308550.5423 0 340 974 1000 603 54 0 0  0.0375
1709308550.5507 0 372 979 1000 598 52 0 0  0.0378
1709308550.5584 0 400 990 1000 586 60 0 0  0.0380
1709308550.5660 0 363 995 1000 585 44 0 0  0.0375
1709308550.5739 0 404 1000 1000 581 34 0 0  0.0380
1709308550.5825 0 395 990 1000 563 37 0 0  0.0373
1709308550.5900 0 440 1000 1000 568 29 0 0  0.0382
1709308550.5994 0 404 997 1000 558 31 0 0  0.0374
1709308550.6071 0 440 1000 1000 558 21 0 0  0.0380
1709308550.6147 0 468 1000 1000 563 26 0 0  0.0386
1709308550.6223 0 422 1000 1000 557 18 0 0  0.0376
1709308550.6305 0 431 1000 1000 558 18 0 0  0.0378
1709308550.6381 0 422 1000 1000 571 32 0 0  0.0380
1709308550.6459 0 440 1000 1000 576 37 0 0  0.0385
1709308550.6551 0 409 1000 1000 570 57 0 0  0.0378
1709308550.6628 0 409 997 1000 571 31 0 0  0.0378
1709308550.6705 0 372 993 1000 576 36 0 0  0.0374
1709308550.6785 0 381 986 1000 576 37 0 0  0.0374
1709308550.6862 0 363 956 1000 578 36 0 0  0.0367
1709308550.6941 0 377 952 1000 595 57 0 0  0.0374
1709308550.7026 0 313 926 1000 601 65 0 0  0.0364
1709308550.7102 0 286 917 1000 604 59 0 0  0.0360
1709308550.7180 0 268 936 1000 624 59 0 0  0.0369
1709308550.7268 0 254 901 1000 626 73 0 0  0.0362
1709308550.7344 0 250 892 1000 634 80 0 0  0.0363
1709308550.7422 0 227 892 1000 651 88 0 0  0.0368
1709308550.7507 0 186 863 1000 646 101 0 0  0.0358
1709308550.7581 0 177 874 1000 659 105 0 0  0.0365
1709308550.7669 0 209 897 1000 672 108 0 0  0.0377
1709308550.7747 0 190 863 1000 657 105 0 0  0.0363
1709308550.7825 0 186 858 1000 667 119 0 0  0.0366
1709308550.7902 0 195 863 1000 676 121 0 0  0.0372
1709308550.7998 0 136 842 1000 671 129 0 0  0.0362
1709308550.8063 0 154 831 1000 672 124 0 0  0.0361
1709308550.8144 0 118 835 1000 685 128 0 0  0.0367
1709308550.8233 0 113 824 1000 692 141 0 0  0.0368
1709308550.8299 0 118 815 1000 699 151 0 0  0.0371
1709308550.8387 0 59 794 1000 695 141 0 0  0.0362
1709308550.8475 0 90 810 1000 704 151 0 0  0.0370
1709308550.8548 0 63 799 1000 705 151 0 0  0.0367
1709308550.8626 0 86 799 1000 709 149 0 0  0.0369
1709308550.8715 0 54 794 1000 720 152 0 0  0.0371
1709308550.8780 0 45 773 1000 700 160 0 0  0.0360
1709308550.8867 0 59 780 1000 714 164 0 0  0.0366
1709308550.8953 0 54 780 1000 722 165 0 0  0.0369
1709308550.9024 0 13 764 1000 720 165 0 0  0.0364
1709308550.9101 0 31 755 1000 709 172 0 0  0.0359
1709308550.9189 0 9 764 1000 740 175 0 0  0.0370
1709308550.9265 0 4 742 1000 738 183 0 0  0.0364
1709308550.9350 0 0 737 1000 733 180 0 0  0.0362
1709308550.9425 0 0 760 1000 745 190 0 0  0.0370
1709308550.9508 0 13 755 1000 750 190 0 0  0.0371
1709308550.9585 0 0 746 1000 750 190 0 0  0.0369
1709308550.9673 0 0 751 1000 757 193 0 0  0.0372
1709308550.9740 0 0 746 1000 755 188 0 0  0.0370
1709308550.9828 0 0 735 1000 758 180 0 0  0.0368
1709308550.9908 0 0 730 1000 771 201 0 0  0.0371
1709308550.9991 0 0 705 1000 760 201 0 0  0.0362
1709308551.0059 0 0 707 1000 768 213 0 0  0.0366
1709308551.0148 0 0 732 1000 796 233 0 0  0.0380
1709308551.0225 0 0 700 1000 793 216 0 0  0.0370
1709308551.0306 0 0 700 1000 786 220 0 0  0.0369
1709308551.0384 0 0 698 1000 811 236 0 0  0.0375
1709308551.0460 0 0 694 1000 808 246 0 0  0.0372
1709308551.0546 0 0 678 1000 816 238 0 0  0.0366
1709308551.0624 0 0 671 1000 804 238 0 0  0.0359
1709308551.0704 0 0 703 1000 819 247 0 0  0.0379
1709308551.0780 0 0 691 1000 816 247 0 0  0.0373
1709308551.0868 0 0 675 1000 811 220 0 0  0.0362
1709308551.0944 0 0 691 1000 816 229 0 0  0.0372
1709308551.1020 0 0 691 1000 816 238 0 0  0.0372
1709308551.1105 0 0 712 1000 821 233 0 0  0.0381
1709308551.1179 0 0 735 1000 838 221 0 0  0.0389
1709308551.1268 0 0 732 1000 833 236 0 0  0.0389
1709308551.1347 0 0 751 1000 828 231 0 0  0.0391
1709308551.1423 0 31 792 1000 841 236 0 0  0.0404
1709308551.1507 0 0 785 1000 838 223 0 0  0.0400
1709308551.1585 0 13 817 1000 834 220 0 0  0.0405
1709308551.1660 0 40 844 1000 842 239 0 0  0.0414
1709308551.1748 0 0 812 1000 824 208 0 0  0.0401
1709308551.1826 0 9 808 1000 819 220 0 0  0.0400
1709308551.1902 0 13 808 1000 823 210 0 0  0.0401
1709308551.1988 0 0 792 1000 808 216 0 0  0.0394
1709308551.2076 0 9 803 1000 808 221 0 0  0.0397
1709308551.2141 0 0 799 1000 814 211 0 0  0.0397
1709308551.2219 0 9 799 1000 819 221 0 0  0.0398
1709308551.2307 0 27 815 1000 816 220 0 0  0.0401
1709308551.2383 0 9 817 1000 814 198 0 0  0.0399
1709308551.2461 0 45 819 1000 809 210 0 0  0.0400
1709308551.2554 0 18 812 1000 786 201 0 0  0.0392
1709308551.2621 0 31 810 1000 788 185 0 0  0.0392
1709308551.2700 0 27 805 1000 785 183 0 0  0.0390
1709308551.2790 0 0 780 1000 768 177 0 0  0.0380
1709308551.2866 0 0 767 1000 765 167 0 0  0.0376
1709308551.2945 0 0 778 1000 766 177 0 0  0.0379
1709308551.3029 0 0 703 1000 733 149 0 0  0.0353
1709308551.3106 0 0 714 1000 727 131 0 0  0.0354
1709308551.3185 0 0 721 1000 728 124 0 0  0.0356
1709308551.3274 0 0 696 1000 712 124 0 0  0.0344
1709308551.3339 0 0 689 1000 695 139 0 0  0.0334
1709308551.3426 0 0 698 1000 697 114 0 0  0.0340
1709308551.3510 0 0 700 1000 695 114 0 0  0.0340
1709308551.3587 0 0 705 1000 699 123 0 0  0.0344
1709308551.3666 0 0 726 1000 705 121 0 0  0.0350
1709308551.3744 0 0 705 1000 697 106 0 0  0.0342
1709308551.3821 0 0 712 1000 689 106 0 0  0.0340
1709308551.3908 0 0 730 1000 690 111 0 0  0.0344
1709308551.3994 0 0 719 1000 699 108 0 0  0.0347
1709308551.4059 0 0 707 1000 690 98 0 0  0.0339
1709308551.4148 0 0 737 1000 712 123 0 0  0.0355
1709308551.4227 0 0 716 1000 702 101 0 0  0.0347
1709308551.4303 0 0 712 1000 702 123 0 0  0.0346
1709308551.4388 0 0 721 1000 702 111 0 0  0.0348
1709308551.4467 0 0 735 1000 702 118 0 0  0.0352
1709308551.4542 0 0 719 1000 687 103 0 0  0.0340
1709308551.4619 0 0 700 1000 680 98 0 0  0.0332
1709308551.4708 0 0 716 1000 682 111 0 0  0.0337
1709308551.4781 0 0 728 1000 679 118 0 0  0.0338
1709308551.4869 0 0 719 1000 674 87 0 0  0.0334
1709308551.4949 0 0 737 1000 674 98 0 0  0.0338
1709308551.5020 0 0 732 1000 677 98 0 0  0.0338
1709308551.5108 0 0 721 1000 669 82 0 0  0.0332
1709308551.5186 0 0 732 1000 676 87 0 0  0.0338
1709308551.5260 0 0 700 1000 657 82 0 0  0.0321
1709308551.5348 0 0 732 1000 657 82 0 0  0.0329
1709308551.5425 0 0 760 1000 661 87 0 0  0.0337
1709308551.5507 0 0 737 1000 641 64 0 0  0.0323
1709308551.5586 0 0 739 1000 642 72 0 0  0.0324
1709308551.5675 0 0 764 1000 654 77 0 0  0.0334
1709308551.5739 0 0 757 1000 644 70 0 0  0.0329
1709308551.5820 0 0 760 1000 646 83 0 0  0.0330
1709308551.5910 0 0 785 1000 646 47 0 0  0.0335
1709308551.5994 0 0 776 1000 631 65 0 0  0.0328
1709308551.6061 0 27 815 1000 638 72 0 0  0.0339
1709308551.6151 0 50 837 1000 641 62 0 0  0.0345
1709308551.6227 0 40 847 1000 639 73 0 0  0.0345
1709308551.6306 0 59 872 1000 649 59 0 0  0.0354
1709308551.6389 0 104 906 1000 656 60 0 0  0.0365
1709308551.6465 0 163 956 1000 689 62 0 0  0.0392
1709308551.6540 0 150 945 1000 694 64 0 0  0.0392
1709308551.6630 0 218 986 1000 705 67 0 0  0.0408
1709308551.6706 0 268 1000 1000 725 75 0 0  0.0420
1709308551.6785 0 281 1000 1000 707 55 0 0  0.0416
1709308551.6873 0 350 1000 1000 712 65 0 0  0.0425
1709308551.6938 0 440 1000 1000 727 80 0 0  0.0442
1709308551.7022 0 436 1000 1000 712 91 0 0  0.0437
1709308551.7112 0 500 1000 1000 727 73 0 0  0.0453
1709308551.7189 0 563 1000 1000 750 91 0 0  0.0474
1709308551.7268 0 609 1000 1000 763 114 0 0  0.0491
1709308551.7349 0 700 1000 1000 780 152 0 0  0.0536
1709308551.7429 0 759 1000 1000 808 165 0 0  0.0556
1709308551.7504 0 772 1000 1000 803 182 0 0  0.0559
1709308551.7595 0 809 1000 1000 831 211 0 0  0.0574
1709308551.7662 0 850 1000 1000 841 221 0 0  0.0584
1709308551.7741 0 845 1000 1000 859 226 0 0  0.0587
1709308551.7831 0 877 1000 1000 882 239 0 0  0.0597
1709308551.7907 0 945 1000 1000 915 284 0 0  0.0617
1709308551.7988 0 968 1000 1000 927 303 0 0  0.0624
1709308551.8066 0 950 1000 1000 935 339 0 0  0.0627
1709308551.8141 0 1000 1000 1000 986 369 0 0  0.0645
1709308551.8229 0 1000 1000 1000 996 402 0 0  0.0651
1709308551.8307 0 1000 1000 1000 1000 441 0 0  0.0658
1709308551.8384 0 1000 1000 1000 1000 481 0 0  0.0665
1709308551.8465 0 1000 1000 1000 1000 532 14 0  0.0676
1709308551.8551 0 1000 1000 1000 1000 566 40 0  0.0684
1709308551.8628 0 1000 1000 1000 1000 610 89 0  0.0698
1709308551.8706 0 1000 1000 1000 1000 656 121 0  0.0715
