% Edge sensor logfile normalized 'log_20240301_171122.043/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709309486.0772 0 154 890 1000 619 32 0 0  0.0351
1709309486.0862 0 227 933 1000 563 0 0 0  0.0346
1709309486.0938 0 322 986 1000 517 0 0 0  0.0352
1709309486.1019 0 427 1000 1000 476 0 0 0  0.0359
1709309486.1097 0 586 1000 1000 419 0 0 0  0.0384
1709309486.1173 0 686 1000 1000 373 0 0 0  0.0417
1709309486.1252 0 881 1000 959 340 0 0 0  0.0450
1709309486.1335 0 890 1000 903 290 0 0 0  0.0436
1709309486.1411 0 1000 1000 877 257 0 0 0  0.0443
1709309486.1494 0 1000 1000 848 211 0 0 0  0.0434
1709309486.1573 0 1000 1000 809 190 0 0 0  0.0424
1709309486.1649 0 1000 1000 773 166 0 0 0  0.0415
1709309486.1739 0 1000 1000 740 143 0 0 0  0.0406
1709309486.1818 0 1000 1000 718 109 0 0 0  0.0399
1709309486.1895 0 1000 1000 700 90 0 0 0  0.0394
1709309486.1970 65 1000 1000 659 77 0 0 0  0.0377
1709309486.2063 250 1000 1000 663 57 0 0 0  0.0393
1709309486.2130 228 1000 1000 636 38 0 0 0  0.0379
1709309486.2209 336 1000 1000 605 19 0 0 0  0.0379
1709309486.2305 423 1000 1000 603 23 0 0 0  0.0390
1709309486.2368 467 1000 1000 563 0 0 0 0  0.0386
1709309486.2456 630 1000 1000 555 0 0 0 0  0.0426
1709309486.2542 695 1000 1000 506 0 0 0 0  0.0444
1709309486.2618 782 1000 1000 475 0 0 0 0  0.0441
1709309486.2697 891 1000 1000 455 0 0 0 0  0.0437
1709309486.2775 945 1000 1000 458 0 0 0 0  0.0438
1709309486.2850 836 1000 1000 427 0 0 0 0  0.0433
1709309486.2929 891 1000 1000 444 0 0 0 0  0.0435
1709309486.3013 1000 1000 1000 425 0 0 0 0  0.0432
1709309486.3090 956 1000 1000 420 0 0 0 0  0.0432
1709309486.3171 847 1000 1000 427 0 0 0 0  0.0433
1709309486.3268 739 1000 1000 440 0 0 0 0  0.0435
1709309486.3333 760 1000 1000 449 0 0 0 0  0.0436
1709309486.3412 717 1000 1000 442 0 0 0 0  0.0435
1709309486.3496 717 1000 1000 444 0 0 0 0  0.0435
1709309486.3572 630 1000 1000 462 0 0 0 0  0.0406
1709309486.3650 565 1000 1000 495 0 0 0 0  0.0391
1709309486.3737 478 1000 1000 528 0 0 0 0  0.0379
1709309486.3814 402 1000 1000 546 0 0 0 0  0.0371
1709309486.3895 260 1000 1000 561 6 0 0 0  0.0358
1709309486.3986 97 1000 1000 621 44 0 0 0  0.0364
1709309486.4052 65 1000 1000 659 56 0 0 0  0.0377
1709309486.4136 0 1000 1000 672 67 0 0 0  0.0380
1709309486.4213 0 1000 1000 711 97 0 0 0  0.0397
1709309486.4289 0 1000 1000 738 117 0 0 0  0.0405
1709309486.4369 0 1000 1000 760 148 0 0 0  0.0411
1709309486.4464 0 1000 1000 782 157 0 0 0  0.0417
1709309486.4529 0 1000 1000 837 209 0 0 0  0.0432
1709309486.4608 0 977 1000 855 242 0 0 0  0.0435
1709309486.4701 0 886 1000 892 284 0 0 0  0.0433
1709309486.4769 0 840 1000 917 323 0 0 0  0.0434
1709309486.4857 0 700 1000 952 355 0 0 0  0.0415
1709309486.4935 0 609 1000 981 380 0 0 0  0.0383
1709309486.5008 0 500 1000 1000 419 0 0 0  0.0363
1709309486.5094 0 418 993 1000 439 0 0 0  0.0350
1709309486.5175 0 331 940 1000 487 0 0 0  0.0339
1709309486.5252 0 222 881 1000 527 0 0 0  0.0327
1709309486.5333 0 63 780 1000 555 4 0 0  0.0306
1709309486.5414 0 22 732 1000 583 52 0 0  0.0302
1709309486.5488 0 0 694 1000 624 80 0 0  0.0305
1709309486.5573 0 0 602 1000 641 114 0 0  0.0272
1709309486.5654 0 0 577 1000 657 142 0 0  0.0272
1709309486.5733 0 0 559 1000 694 157 0 0  0.0285
1709309486.5816 0 0 534 1000 723 192 0 0  0.0289
1709309486.5899 0 0 486 992 760 210 0 0  0.0289
1709309486.5974 0 0 436 965 780 231 0 0  0.0282
1709309486.6049 0 0 420 948 821 257 0 0  0.0289
1709309486.6140 0 0 383 921 814 287 0 0  0.0279
1709309486.6217 0 0 360 917 854 292 0 0  0.0285
1709309486.6296 0 0 353 919 887 330 0 0  0.0295
1709309486.6378 0 0 324 912 905 348 0 0  0.0296
1709309486.6454 0 0 328 919 923 362 0 0  0.0303
1709309486.6530 0 0 303 908 945 382 0 0  0.0305
1709309486.6620 0 0 276 897 932 382 0 0  0.0298
1709309486.6697 0 0 264 866 942 403 0 0  0.0296
1709309486.6769 0 0 262 855 952 408 0 0  0.0296
1709309486.6873 0 0 239 844 915 410 0 0  0.0285
1709309486.6929 0 0 219 806 907 410 0 0  0.0274
1709309486.7008 0 0 194 813 930 428 0 0  0.0281
1709309486.7098 0 0 198 793 928 440 0 0  0.0278
1709309486.7175 0 0 189 787 910 425 0 0  0.0271
1709309486.7253 0 0 178 797 917 412 0 0  0.0272
1709309486.7341 0 0 203 793 907 418 0 0  0.0271
1709309486.7418 0 0 198 798 907 403 0 0  0.0270
1709309486.7490 0 0 223 831 912 392 0 0  0.0278
1709309486.7578 0 0 221 811 882 371 0 0  0.0265
1709309486.7658 0 0 244 822 876 364 0 0  0.0267
1709309486.7736 0 0 269 844 885 374 0 0  0.0276
1709309486.7818 0 0 242 828 854 356 0 0  0.0262
1709309486.7895 0 0 287 850 852 333 0 0  0.0267
1709309486.7969 0 0 321 886 851 316 0 0  0.0276
1709309486.8059 0 0 372 950 874 326 0 0  0.0300
1709309486.8135 0 0 399 990 862 297 0 0  0.0305
1709309486.8211 0 0 438 996 846 303 0 0  0.0308
1709309486.8300 0 0 465 1000 844 267 0 0  0.0310
1709309486.8377 0 0 500 1000 821 234 0 0  0.0310
1709309486.8449 0 0 531 1000 783 206 0 0  0.0306
1709309486.8536 0 0 605 1000 771 195 0 0  0.0323
1709309486.8612 0 0 634 1000 738 167 0 0  0.0323
1709309486.8693 0 0 632 1000 704 124 0 0  0.0312
1709309486.8783 0 0 684 1000 695 116 0 0  0.0331
1709309486.8848 0 0 703 1000 667 96 0 0  0.0327
1709309486.8929 0 0 732 1000 634 75 0 0  0.0319
1709309486.9013 0 0 767 1000 601 67 0 0  0.0315
1709309486.9091 0 72 785 1000 552 26 0 0  0.0307
1709309486.9178 0 154 842 1000 540 18 0 0  0.0319
1709309486.9256 0 281 920 1000 515 0 0 0  0.0336
1709309486.9332 0 372 940 1000 469 0 0 0  0.0341
1709309486.9410 0 509 1000 1000 438 0 0 0  0.0368
1709309486.9493 0 722 1000 1000 423 0 0 0  0.0437
1709309486.9578 0 913 1000 1000 393 0 0 0  0.0468
1709309486.9655 0 968 1000 1000 366 0 0 0  0.0471
1709309486.9736 0 1000 1000 990 357 0 0 0  0.0473
1709309486.9812 0 1000 1000 934 330 0 0 0  0.0461
1709309486.9890 0 1000 1000 872 269 0 0 0  0.0443
1709309486.9975 0 1000 1000 835 216 0 0 0  0.0432
1709309487.0050 0 1000 1000 811 193 0 0 0  0.0425
1709309487.0138 0 1000 1000 789 183 0 0 0  0.0419
1709309487.0217 0 1000 1000 755 168 0 0 0  0.0410
1709309487.0294 0 1000 1000 740 133 0 0 0  0.0406
1709309487.0372 0 1000 1000 678 90 0 0 0  0.0383
1709309487.0469 0 1000 1000 650 71 0 0 0  0.0370
1709309487.0533 54 1000 1000 617 46 0 0 0  0.0360
1709309487.0613 163 1000 1000 597 36 0 0 0  0.0360
1709309487.0693 195 1000 1000 566 13 0 0 0  0.0354
1709309487.0770 293 1000 1000 557 0 0 0 0  0.0360
1709309487.0852 434 1000 1000 557 0 0 0 0  0.0378
1709309487.0937 413 1000 1000 535 0 0 0 0  0.0370
1709309487.1021 478 1000 1000 541 0 0 0 0  0.0382
1709309487.1094 489 1000 1000 517 0 0 0 0  0.0379
1709309487.1179 630 1000 1000 475 0 0 0 0  0.0408
1709309487.1258 706 1000 1000 486 0 0 0 0  0.0443
1709309487.1329 597 1000 1000 499 0 0 0 0  0.0402
1709309487.1415 641 1000 1000 491 0 0 0 0  0.0416
1709309487.1488 717 1000 1000 539 0 0 0 0  0.0454
1709309487.1579 630 1000 1000 517 0 0 0 0  0.0417
1709309487.1657 663 1000 1000 513 0 0 0 0  0.0430
1709309487.1734 652 1000 1000 524 0 0 0 0  0.0427
1709309487.1811 619 1000 1000 504 0 0 0 0  0.0410
1709309487.1901 554 1000 1000 497 0 0 0 0  0.0389
1709309487.1973 445 1000 1000 522 0 0 0 0  0.0372
1709309487.2052 478 1000 1000 572 0 0 0 0  0.0390
1709309487.2141 260 1000 1000 563 16 0 0 0  0.0359
1709309487.2218 206 1000 1000 592 28 0 0 0  0.0362
1709309487.2288 163 1000 1000 616 38 0 0 0  0.0367
1709309487.2378 32 1000 1000 638 44 0 0 0  0.0367
1709309487.2454 0 1000 1000 648 64 0 0 0  0.0369
1709309487.2528 0 1000 1000 685 99 0 0 0  0.0386
1709309487.2617 0 1000 1000 696 105 0 0 0  0.0392
1709309487.2693 0 1000 1000 738 128 0 0 0  0.0405
1709309487.2769 0 1000 1000 776 148 0 0 0  0.0415
1709309487.2858 0 1000 1000 811 178 0 0 0  0.0424
1709309487.2934 0 1000 1000 844 219 0 0 0  0.0434
1709309487.3012 0 1000 1000 875 256 0 0 0  0.0443
1709309487.3101 0 909 1000 877 266 0 0 0  0.0432
1709309487.3176 0 863 1000 899 304 0 0 0  0.0433
1709309487.3254 0 804 1000 937 327 0 0 0  0.0432
1709309487.3343 0 722 1000 950 370 0 0 0  0.0422
1709309487.3409 0 636 1000 989 386 0 0 0  0.0395
1709309487.3495 0 527 1000 1000 413 0 0 0  0.0368
1709309487.3584 0 454 997 1000 444 0 0 0  0.0358
1709309487.3648 0 336 945 1000 480 0 0 0  0.0339
1709309487.3729 0 281 913 1000 530 0 0 0  0.0339
1709309487.3820 0 172 835 1000 553 34 0 0  0.0321
1709309487.3896 0 95 771 1000 591 50 0 0  0.0315
1709309487.3972 0 36 726 1000 624 62 0 0  0.0315
1709309487.4072 0 0 698 1000 646 100 0 0  0.0316
1709309487.4128 0 0 623 1000 661 114 0 0  0.0288
1709309487.4209 0 0 623 1000 695 142 0 0  0.0305
1709309487.4299 0 0 605 1000 715 165 0 0  0.0306
1709309487.4377 0 0 541 1000 732 175 0 0  0.0293
1709309487.4449 0 0 515 1000 742 190 0 0  0.0291
1709309487.4543 0 0 488 1000 758 213 0 0  0.0290
1709309487.4609 0 0 468 987 775 228 0 0  0.0290
1709309487.4698 0 0 422 952 776 224 0 0  0.0277
1709309487.4777 0 0 406 965 809 257 0 0  0.0287
1709309487.4854 0 0 381 945 836 290 0 0  0.0289
1709309487.4935 0 0 399 961 864 303 0 0  0.0301
1709309487.5016 0 0 392 976 890 315 0 0  0.0309
1709309487.5094 0 0 378 965 894 318 0 0  0.0307
1709309487.5173 0 0 367 990 900 308 0 0  0.0309
1709309487.5263 0 0 383 994 910 330 0 0  0.0316
1709309487.5329 0 0 349 952 885 323 0 0  0.0300
1709309487.5408 0 0 349 943 880 318 0 0  0.0296
1709309487.5494 0 0 356 943 884 333 0 0  0.0300
1709309487.5573 0 0 344 917 867 318 0 0  0.0288
1709309487.5653 0 0 358 908 856 300 0 0  0.0284
1709309487.5735 0 0 356 926 854 284 0 0  0.0286
1709309487.5812 0 0 378 926 838 295 0 0  0.0286
1709309487.5891 0 0 388 928 821 274 0 0  0.0282
1709309487.5979 0 0 404 926 809 274 0 0  0.0281
1709309487.6055 0 0 426 978 808 246 0 0  0.0291
1709309487.6137 0 0 447 990 796 241 0 0  0.0293
1709309487.6219 0 0 454 976 765 223 0 0  0.0283
1709309487.6297 0 0 486 1000 771 218 0 0  0.0293
1709309487.6368 0 0 486 1000 750 200 0 0  0.0287
1709309487.6459 0 0 520 1000 733 187 0 0  0.0289
1709309487.6532 0 0 545 1000 720 174 0 0  0.0291
1709309487.6614 0 0 550 1000 687 147 0 0  0.0279
1709309487.6694 0 0 607 1000 687 137 0 0  0.0295
1709309487.6769 0 0 652 1000 659 106 0 0  0.0299
1709309487.6853 0 0 646 1000 616 83 0 0  0.0279
1709309487.6943 0 0 668 1000 626 91 0 0  0.0292
1709309487.7017 0 0 728 1000 638 64 0 0  0.0320
1709309487.7096 0 22 787 1000 634 57 0 0  0.0331
1709309487.7175 0 86 840 1000 603 31 0 0  0.0333
1709309487.7252 0 145 899 1000 586 0 0 0  0.0341
1709309487.7331 0 281 940 1000 547 0 0 0  0.0347
1709309487.7421 0 309 965 1000 520 0 0 0  0.0348
1709309487.7493 0 395 1000 1000 471 0 0 0  0.0354
1709309487.7572 0 490 1000 1000 431 0 0 0  0.0363
1709309487.7670 0 622 1000 1000 376 0 0 0  0.0390
1709309487.7738 0 681 1000 976 350 0 0 0  0.0408
1709309487.7815 0 754 1000 928 322 0 0 0  0.0420
1709309487.7903 0 836 1000 928 302 0 0 0  0.0433
1709309487.7975 0 940 1000 899 271 0 0 0  0.0441
1709309487.8053 0 1000 1000 861 246 0 0 0  0.0439
1709309487.8143 0 1000 1000 833 226 0 0 0  0.0432
1709309487.8212 0 1000 1000 811 216 0 0 0  0.0426
1709309487.8290 0 1000 1000 804 193 0 0 0  0.0423
1709309487.8381 0 1000 1000 762 178 0 0 0  0.0412
1709309487.8458 0 1000 1000 758 168 0 0 0  0.0411
1709309487.8532 0 1000 1000 756 152 0 0 0  0.0410
1709309487.8621 0 1000 1000 749 150 0 0 0  0.0408
1709309487.8697 0 1000 1000 727 133 0 0 0  0.0402
1709309487.8777 0 1000 1000 742 132 0 0 0  0.0406
1709309487.8860 0 1000 1000 722 117 0 0 0  0.0401
1709309487.8928 0 1000 1000 712 102 0 0 0  0.0398
1709309487.9011 0 1000 1000 694 100 0 0 0  0.0391
1709309487.9096 0 1000 1000 674 84 0 0 0  0.0381
1709309487.9174 0 1000 1000 672 85 0 0 0  0.0380
1709309487.9258 0 1000 1000 692 94 0 0 0  0.0390
1709309487.9340 0 1000 1000 692 89 0 0 0  0.0390
1709309487.9412 0 1000 1000 744 109 0 0 0  0.0406
1709309487.9488 0 1000 1000 756 115 0 0 0  0.0409
1709309487.9582 0 1000 1000 738 114 0 0 0  0.0405
1709309487.9648 0 1000 1000 740 122 0 0 0  0.0405
1709309487.9732 0 1000 1000 773 128 0 0 0  0.0414
1709309487.9814 0 1000 1000 760 135 0 0 0  0.0411
1709309487.9892 0 1000 1000 771 140 0 0 0  0.0414
1709309487.9969 0 1000 1000 778 148 0 0 0  0.0416
1709309488.0064 0 1000 1000 809 170 0 0 0  0.0424
1709309488.0129 0 1000 1000 829 185 0 0 0  0.0429
1709309488.0218 0 1000 1000 820 190 0 0 0  0.0427
1709309488.0297 0 1000 1000 837 200 0 0 0  0.0431
1709309488.0371 0 1000 1000 824 196 0 0 0  0.0428
1709309488.0449 0 1000 1000 850 213 0 0 0  0.0435
1709309488.0533 0 1000 1000 866 247 0 0 0  0.0440
1709309488.0609 0 1000 1000 868 254 0 0 0  0.0441
1709309488.0697 0 1000 1000 888 256 0 0 0  0.0445
1709309488.0774 0 1000 1000 934 290 0 0 0  0.0457
1709309488.0849 0 963 1000 939 312 0 0 0  0.0455
1709309488.0937 0 872 1000 961 330 0 0 0  0.0448
1709309488.1020 0 840 1000 985 345 0 0 0  0.0448
1709309488.1096 0 781 1000 976 366 0 0 0  0.0438
1709309488.1173 0 731 1000 998 391 0 0 0  0.0434
1709309488.1271 0 645 1000 1000 408 0 0 0  0.0403
1709309488.1337 0 604 1000 1000 421 0 0 0  0.0390
1709309488.1415 0 572 1000 1000 439 0 0 0  0.0383
1709309488.1500 0 527 1000 1000 482 0 0 0  0.0379
1709309488.1576 0 450 1000 1000 499 0 0 0  0.0368
1709309488.1656 0 400 1000 1000 527 0 0 0  0.0366
1709309488.1743 0 359 1000 1000 570 0 0 0  0.0371
1709309488.1812 0 281 972 1000 578 0 0 0  0.0361
1709309488.1893 0 213 945 1000 600 13 0 0  0.0357
1709309488.1982 0 150 894 1000 601 16 0 0  0.0345
1709309488.2058 0 59 876 1000 639 62 0 0  0.0351
1709309488.2130 0 36 844 1000 656 65 0 0  0.0351
1709309488.2217 0 18 808 1000 666 67 0 0  0.0349
1709309488.2296 0 0 799 1000 685 96 0 0  0.0356
1709309488.2376 0 0 776 1000 709 110 0 0  0.0362
1709309488.2455 0 0 755 1000 723 106 0 0  0.0362
1709309488.2529 0 0 746 1000 745 116 0 0  0.0366
1709309488.2608 0 0 687 1000 738 128 0 0  0.0346
1709309488.2699 0 0 671 1000 753 154 0 0  0.0343
1709309488.2775 0 0 678 1000 755 162 0 0  0.0347
1709309488.2853 0 0 657 1000 745 159 0 0  0.0335
1709309488.2938 0 0 666 1000 748 142 0 0  0.0339
1709309488.3011 0 0 678 1000 763 162 0 0  0.0349
1709309488.3098 0 0 664 1000 757 172 0 0  0.0341
1709309488.3176 0 0 664 1000 765 154 0 0  0.0343
1709309488.3252 0 0 668 1000 748 157 0 0  0.0340
1709309488.3331 0 0 666 1000 735 141 0 0  0.0336
1709309488.3421 0 0 678 1000 733 155 0 0  0.0341
1709309488.3496 0 0 705 1000 722 126 0 0  0.0350
1709309488.3573 0 0 714 1000 719 116 0 0  0.0352
1709309488.3663 0 0 742 1000 715 118 0 0  0.0357
1709309488.3729 0 0 783 1000 705 91 0 0  0.0362
1709309488.3809 0 0 794 1000 684 75 0 0  0.0354
1709309488.3899 0 0 817 1000 664 73 0 0  0.0349
1709309488.3971 0 40 844 1000 651 75 0 0  0.0349
1709309488.4050 0 81 878 1000 626 31 0 0  0.0347
1709309488.4141 0 118 881 1000 606 24 0 0  0.0343
1709309488.4217 0 172 945 1000 595 6 0 0  0.0353
1709309488.4297 0 231 979 1000 583 0 0 0  0.0359
1709309488.4376 0 295 995 1000 543 0 0 0  0.0356
1709309488.4451 0 354 1000 1000 523 0 0 0  0.0359
1709309488.4537 0 431 1000 1000 490 0 0 0  0.0363
1709309488.4616 0 509 1000 1000 472 0 0 0  0.0374
1709309488.4693 0 627 1000 1000 436 0 0 0  0.0400
1709309488.4772 0 690 1000 1000 401 0 0 0  0.0423
1709309488.4871 0 804 1000 1000 371 0 0 0  0.0447
1709309488.4937 0 886 1000 1000 353 0 0 0  0.0458
1709309488.5012 0 990 1000 985 328 0 0 0  0.0467
1709309488.5101 0 1000 1000 987 305 0 0 0  0.0466
1709309488.5177 0 1000 1000 950 285 0 0 0  0.0459
1709309488.5257 0 1000 1000 912 262 0 0 0  0.0450
1709309488.5334 0 1000 1000 870 224 0 0 0  0.0439
1709309488.5411 0 1000 1000 808 191 0 0 0  0.0424
1709309488.5497 0 1000 1000 824 193 0 0 0  0.0428
1709309488.5576 0 1000 1000 791 173 0 0 0  0.0420
1709309488.5653 0 1000 1000 751 143 0 0 0  0.0409
1709309488.5731 0 1000 1000 755 123 0 0 0  0.0409
1709309488.5819 0 1000 1000 742 123 0 0 0  0.0406
1709309488.5897 97 1000 1000 729 100 0 0 0  0.0408
1709309488.5971 97 1000 1000 685 69 0 0 0  0.0392
1709309488.6058 141 1000 1000 687 61 0 0 0  0.0396
1709309488.6136 228 1000 1000 639 44 0 0 0  0.0381
1709309488.6215 282 1000 1000 632 23 0 0 0  0.0383
1709309488.6296 413 1000 1000 621 13 0 0 0  0.0395
1709309488.6376 315 1000 1000 595 4 0 0 0  0.0373
1709309488.6455 391 1000 1000 594 0 0 0 0  0.0383
1709309488.6541 532 1000 1000 592 13 0 0 0  0.0407
1709309488.6617 521 1000 1000 575 0 0 0 0  0.0400
1709309488.6693 608 1000 1000 568 0 0 0 0  0.0422
1709309488.6784 630 1000 1000 570 0 0 0 0  0.0430
1709309488.6851 630 1000 1000 563 0 0 0 0  0.0428
1709309488.6929 673 1000 1000 557 0 0 0 0  0.0445
1709309488.7016 619 1000 1000 559 0 0 0 0  0.0423
1709309488.7093 673 1000 1000 570 0 0 0 0  0.0448
1709309488.7171 576 1000 1000 563 0 0 0 0  0.0410
1709309488.7263 554 1000 1000 557 0 0 0 0  0.0403
1709309488.7329 543 1000 1000 555 0 0 0 0  0.0400
1709309488.7410 500 1000 1000 572 0 0 0 0  0.0394
1709309488.7494 445 1000 1000 574 0 0 0 0  0.0385
1709309488.7570 413 1000 1000 599 3 0 0 0  0.0387
1709309488.7648 347 1000 1000 606 13 0 0 0  0.0381
1709309488.7742 434 1000 1000 648 29 0 0 0  0.0408
1709309488.7818 315 1000 1000 641 36 0 0 0  0.0390
1709309488.7896 152 1000 1000 654 49 0 0 0  0.0381
1709309488.7981 0 1000 1000 687 72 0 0 0  0.0387
1709309488.8056 0 1000 1000 718 90 0 0 0  0.0399
1709309488.8138 0 1000 1000 723 94 0 0 0  0.0401
1709309488.8216 0 1000 1000 756 110 0 0 0  0.0409
1709309488.8293 0 1000 1000 778 142 0 0 0  0.0415
1709309488.8372 0 1000 1000 809 165 0 0 0  0.0423
1709309488.8468 0 1000 1000 822 183 0 0 0  0.0427
1709309488.8532 0 1000 1000 855 196 0 0 0  0.0435
1709309488.8612 0 1000 1000 890 241 0 0 0  0.0444
1709309488.8701 0 1000 1000 919 279 0 0 0  0.0453
1709309488.8777 0 990 1000 946 304 0 0 0  0.0459
1709309488.8854 0 854 1000 959 330 0 0 0  0.0444
1709309488.8942 0 777 1000 983 350 0 0 0  0.0436
1709309488.9014 0 709 1000 1000 401 0 0 0  0.0431
1709309488.9094 0 590 1000 1000 439 0 0 0  0.0389
1709309488.9175 0 509 1000 1000 487 0 0 0  0.0376
1709309488.9254 0 413 1000 1000 514 0 0 0  0.0365
1709309488.9332 0 290 961 1000 547 0 0 0  0.0352
1709309488.9422 0 190 904 1000 588 9 0 0  0.0345
1709309488.9497 0 90 863 1000 626 34 0 0  0.0345
1709309488.9577 0 27 817 1000 667 60 0 0  0.0351
1709309488.9656 0 0 778 1000 717 101 0 0  0.0365
1709309488.9734 0 0 726 1000 728 129 0 0  0.0357
1709309488.9811 0 0 675 1000 763 159 0 0  0.0348
1709309488.9903 0 0 641 1000 778 188 0 0  0.0337
1709309488.9977 0 0 600 1000 803 192 0 0  0.0329
1709309489.0057 0 0 566 1000 831 223 0 0  0.0327
1709309489.0137 0 0 513 1000 841 252 0 0  0.0318
1709309489.0214 0 0 520 1000 872 275 0 0  0.0328
1709309489.0292 0 0 497 1000 880 290 0 0  0.0326
1709309489.0384 0 0 502 1000 887 305 0 0  0.0330
1709309489.0452 0 0 525 1000 914 318 0 0  0.0341
1709309489.0530 0 0 506 1000 930 328 0 0  0.0341
1709309489.0621 0 0 417 981 909 328 0 0  0.0319
1709309489.0689 0 0 353 957 922 348 0 0  0.0311
1709309489.0768 0 0 310 904 942 369 0 0  0.0303
1709309489.0859 0 0 299 901 955 390 0 0  0.0306
1709309489.0938 0 0 308 903 937 369 0 0  0.0301
1709309489.1016 0 0 296 870 914 361 0 0  0.0289
1709309489.1099 0 0 289 882 907 364 0 0  0.0289
1709309489.1173 0 0 292 862 904 384 0 0  0.0287
1709309489.1251 0 0 285 870 884 341 0 0  0.0279
1709309489.1340 0 0 301 910 880 344 0 0  0.0288
1709309489.1417 0 0 321 923 897 320 0 0  0.0293
1709309489.1494 0 0 358 970 899 318 0 0  0.0306
1709309489.1573 0 0 410 992 879 293 0 0  0.0310
1709309489.1649 0 0 433 1000 862 285 0 0  0.0310
1709309489.1728 0 0 477 1000 851 254 0 0  0.0313
1709309489.1817 0 0 477 1000 813 215 0 0  0.0302
1709309489.1895 0 0 502 1000 808 216 0 0  0.0306
1709309489.1969 0 0 534 1000 785 208 0 0  0.0307
1709309489.2067 0 0 616 1000 761 182 0 0  0.0323
1709309489.2133 0 0 666 1000 757 160 0 0  0.0342
1709309489.2212 0 0 710 1000 737 133 0 0  0.0356
1709309489.2303 0 0 751 1000 722 110 0 0  0.0361
1709309489.2370 0 0 805 1000 694 77 0 0  0.0362
1709309489.2448 0 86 856 1000 641 49 0 0  0.0349
1709309489.2543 0 154 894 1000 590 24 0 0  0.0342
1709309489.2610 0 213 915 1000 528 0 0 0  0.0333
1709309489.2688 0 340 972 1000 479 0 0 0  0.0344
1709309489.2778 0 495 1000 1000 442 0 0 0  0.0365
1709309489.2855 0 550 1000 994 375 0 0 0  0.0367
1709309489.2935 0 750 1000 967 345 0 0 0  0.0428
1709309489.3019 0 904 1000 946 315 0 0 0  0.0448
1709309489.3098 0 986 1000 893 282 0 0 0  0.0447
1709309489.3177 0 1000 1000 862 236 0 0 0  0.0439
1709309489.3272 0 1000 1000 822 193 0 0 0  0.0428
1709309489.3332 0 1000 1000 755 158 0 0 0  0.0410
1709309489.3422 0 1000 1000 718 125 0 0 0  0.0399
1709309489.3505 0 1000 1000 683 100 0 0 0  0.0385
1709309489.3572 0 1000 1000 648 76 0 0 0  0.0369
1709309489.3653 54 1000 1000 623 61 0 0 0  0.0362
1709309489.3747 250 1000 1000 612 33 0 0 0  0.0373
1709309489.3814 434 1000 1000 566 13 0 0 0  0.0381
1709309489.3894 489 1000 1000 533 0 0 0 0  0.0382
1709309489.4004 771 1000 1000 515 0 0 0 0  0.0449
1709309489.4050 923 1000 1000 491 0 0 0 0  0.0444
1709309489.4136 1000 1000 1000 457 0 0 0 0  0.0438
1709309489.4215 1000 1000 1000 438 0 0 0 0  0.0434
1709309489.4296 1000 1000 1000 402 0 0 0 0  0.0429
1709309489.4373 1000 1000 1000 376 0 0 0 0  0.0425
1709309489.4463 1000 1000 1000 356 0 0 0 0  0.0423
1709309489.4537 1000 1000 1000 343 0 0 0 0  0.0421
1709309489.4614 1000 1000 1000 332 0 0 0 0  0.0420
1709309489.4704 1000 1000 1000 305 0 0 0 0  0.0417
1709309489.4770 1000 1000 1000 288 0 0 0 0  0.0415
1709309489.4849 1000 1000 1000 281 0 0 0 0  0.0414
1709309489.4938 1000 1000 1000 272 0 0 0 0  0.0414
1709309489.5012 1000 1000 1000 270 0 0 0 0  0.0413
1709309489.5091 1000 1000 1000 274 0 0 0 0  0.0414
1709309489.5180 1000 1000 1000 255 0 0 0 0  0.0412
1709309489.5255 1000 1000 1000 270 0 0 0 0  0.0413
1709309489.5334 1000 1000 1000 255 0 0 0 0  0.0412
1709309489.5414 1000 1000 1000 259 0 0 0 0  0.0412
1709309489.5488 1000 1000 1000 294 0 0 0 0  0.0416
1709309489.5569 1000 1000 1000 285 0 0 0 0  0.0415
1709309489.5670 1000 1000 1000 288 0 0 0 0  0.0415
1709309489.5737 1000 1000 1000 314 0 0 0 0  0.0418
1709309489.5815 1000 1000 1000 318 0 0 0 0  0.0418
1709309489.5903 1000 1000 1000 363 0 0 0 0  0.0424
1709309489.5974 1000 1000 1000 374 0 0 0 0  0.0425
1709309489.6048 1000 1000 1000 389 0 0 0 0  0.0427
1709309489.6134 1000 1000 1000 414 0 0 0 0  0.0431
1709309489.6211 978 1000 1000 447 0 0 0 0  0.0436
1709309489.6289 880 1000 1000 464 0 0 0 0  0.0439
1709309489.6379 652 1000 1000 449 0 0 0 0  0.0413
1709309489.6456 586 1000 1000 488 0 0 0 0  0.0396
1709309489.6531 489 1000 1000 522 0 0 0 0  0.0380
1709309489.6620 347 1000 1000 531 1 0 0 0  0.0360
1709309489.6701 195 1000 1000 555 14 0 0 0  0.0351
1709309489.6770 130 1000 1000 595 44 0 0 0  0.0358
1709309489.6861 32 1000 1000 638 59 0 0 0  0.0367
1709309489.6937 0 1000 1000 659 87 0 0 0  0.0374
1709309489.7012 0 1000 1000 698 104 0 0 0  0.0393
1709309489.7103 0 1000 1000 691 114 0 0 0  0.0389
1709309489.7170 0 1000 1000 729 143 0 0 0  0.0403
