% Edge sensor logfile normalized 'log_20240301_165655.447/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709308620.2336 0 0 310 875 871 344 0 0  0.0280
1709308620.2412 0 0 315 879 867 336 0 0  0.0280
1709308620.2489 0 0 317 877 847 325 0 0  0.0274
1709308620.2576 0 0 344 901 849 323 0 0  0.0282
1709308620.2649 0 0 353 917 861 325 0 0  0.0289
1709308620.2726 0 0 367 939 851 308 0 0  0.0291
1709308620.2810 0 0 394 963 838 287 0 0  0.0294
1709308620.2885 0 0 415 961 831 267 0 0  0.0293
1709308620.2972 0 0 431 998 841 279 0 0  0.0305
1709308620.3050 0 0 431 976 836 272 0 0  0.0300
1709308620.3123 0 0 438 976 808 254 0 0  0.0293
1709308620.3212 0 0 461 1000 828 262 0 0  0.0306
1709308620.3292 0 0 472 1000 819 251 0 0  0.0305
1709308620.3369 0 0 472 1000 806 224 0 0  0.0300
1709308620.3446 0 0 495 1000 806 221 0 0  0.0304
1709308620.3543 0 0 506 1000 786 220 0 0  0.0302
1709308620.3608 0 0 509 1000 783 206 0 0  0.0301
1709308620.3685 0 0 527 1000 783 195 0 0  0.0304
1709308620.3770 0 0 545 1000 773 183 0 0  0.0306
1709308620.3845 0 0 561 1000 771 178 0 0  0.0309
1709308620.3923 0 0 575 1000 761 170 0 0  0.0310
1709308620.4010 0 0 568 1000 752 170 0 0  0.0306
1709308620.4091 0 0 557 1000 738 164 0 0  0.0299
1709308620.4168 0 0 584 1000 743 165 0 0  0.0308
1709308620.4266 0 0 579 1000 728 162 0 0  0.0302
1709308620.4331 0 0 566 1000 712 142 0 0  0.0294
1709308620.4411 0 0 575 1000 738 164 0 0  0.0304
1709308620.4491 0 0 559 1000 742 164 0 0  0.0301
1709308620.4568 0 0 534 1000 727 162 0 0  0.0290
1709308620.4643 0 0 566 1000 740 164 0 0  0.0302
1709308620.4731 0 0 545 1000 730 165 0 0  0.0294
1709308620.4803 0 0 561 1000 743 164 0 0  0.0301
1709308620.4892 0 0 559 1000 738 164 0 0  0.0299
1709308620.4969 0 0 545 1000 753 159 0 0  0.0300
1709308620.5045 0 0 557 1000 770 200 0 0  0.0309
1709308620.5123 0 0 536 1000 768 198 0 0  0.0303
1709308620.5211 0 0 547 1000 788 200 0 0  0.0311
1709308620.5283 0 0 545 1000 796 201 0 0  0.0312
1709308620.5362 0 0 538 1000 778 195 0 0  0.0306
1709308620.5451 0 0 559 1000 796 211 0 0  0.0316
1709308620.5526 0 0 545 1000 795 198 0 0  0.0312
1709308620.5605 0 0 522 1000 766 192 0 0  0.0299
1709308620.5698 0 0 545 1000 790 180 0 0  0.0310
1709308620.5770 0 0 568 1000 798 203 0 0  0.0319
1709308620.5845 0 0 543 1000 790 188 0 0  0.0310
1709308620.5933 0 0 568 1000 793 193 0 0  0.0317
1709308620.6009 0 0 559 1000 778 193 0 0  0.0311
1709308620.6086 0 0 547 1000 770 187 0 0  0.0306
1709308620.6176 0 0 575 1000 780 197 0 0  0.0316
1709308620.6257 0 0 557 1000 761 182 0 0  0.0306
1709308620.6326 0 0 557 1000 775 190 0 0  0.0309
1709308620.6414 0 0 570 1000 788 197 0 0  0.0317
1709308620.6491 0 0 552 1000 775 193 0 0  0.0308
1709308620.6570 0 0 541 1000 757 182 0 0  0.0300
1709308620.6649 0 0 554 1000 765 193 0 0  0.0306
1709308620.6724 0 0 541 1000 742 182 0 0  0.0296
1709308620.6810 0 0 541 1000 732 175 0 0  0.0293
1709308620.6890 0 0 529 1000 715 159 0 0  0.0285
1709308620.6967 0 0 547 1000 732 182 0 0  0.0295
1709308620.7046 0 0 531 1000 717 129 0 0  0.0286
1709308620.7132 0 0 531 1000 699 152 0 0  0.0281
1709308620.7209 0 0 554 1000 735 165 0 0  0.0297
1709308620.7285 0 0 536 1000 727 170 0 0  0.0291
1709308620.7375 0 0 518 1000 715 155 0 0  0.0283
1709308620.7451 0 0 536 1000 737 177 0 0  0.0294
1709308620.7530 0 0 534 1000 727 151 0 0  0.0290
1709308620.7608 0 0 529 1000 725 172 0 0  0.0288
1709308620.7684 0 0 550 1000 735 175 0 0  0.0296
1709308620.7768 0 0 557 1000 727 169 0 0  0.0296
1709308620.7857 0 0 557 1000 723 160 0 0  0.0295
1709308620.7923 0 0 570 1000 737 182 0 0  0.0302
1709308620.8012 0 0 561 1000 719 159 0 0  0.0294
1709308620.8093 0 0 554 1000 697 152 0 0  0.0285
1709308620.8169 0 0 582 1000 709 155 0 0  0.0297
1709308620.8255 0 0 586 1000 710 144 0 0  0.0299
1709308620.8333 0 0 579 1000 699 129 0 0  0.0293
1709308620.8412 0 0 605 1000 720 162 0 0  0.0308
1709308620.8490 0 0 609 1000 714 134 0 0  0.0307
1709308620.8569 0 0 618 1000 704 136 0 0  0.0307
1709308620.8646 0 0 639 1000 717 137 0 0  0.0319
1709308620.8725 0 0 634 1000 700 128 0 0  0.0312
1709308620.8810 0 0 648 1000 700 136 0 0  0.0318
1709308620.8887 0 0 652 1000 702 136 0 0  0.0320
1709308620.8964 0 0 659 1000 694 123 0 0  0.0319
1709308620.9053 0 0 673 1000 690 118 0 0  0.0323
1709308620.9129 0 0 678 1000 699 114 0 0  0.0331
1709308620.9208 0 0 689 1000 695 119 0 0  0.0334
1709308620.9294 0 0 696 1000 692 116 0 0  0.0336
1709308620.9371 0 0 671 1000 682 105 0 0  0.0318
1709308620.9447 0 0 719 1000 694 105 0 0  0.0344
1709308620.9537 0 0 716 1000 676 101 0 0  0.0334
1709308620.9612 0 0 700 1000 656 88 0 0  0.0321
1709308620.9692 0 0 739 1000 684 105 0 0  0.0343
1709308620.9777 0 0 757 1000 676 103 0 0  0.0343
1709308620.9842 0 0 735 1000 662 91 0 0  0.0332
1709308620.9932 0 0 757 1000 672 98 0 0  0.0341
1709308621.0011 0 0 739 1000 667 77 0 0  0.0335
1709308621.0092 0 0 764 1000 657 85 0 0  0.0336
1709308621.0172 0 0 769 1000 666 77 0 0  0.0341
1709308621.0257 0 0 755 1000 664 37 0 0  0.0337
1709308621.0330 0 0 760 1000 652 54 0 0  0.0333
1709308621.0408 0 0 808 1000 676 72 0 0  0.0353
1709308621.0496 0 4 783 1000 654 75 0 0  0.0338
1709308621.0572 0 0 783 1000 639 67 0 0  0.0332
1709308621.0649 0 9 799 1000 641 62 0 0  0.0336
1709308621.0739 0 18 794 1000 626 65 0 0  0.0330
1709308621.0810 0 9 792 1000 626 52 0 0  0.0329
1709308621.0887 0 22 792 1000 608 52 0 0  0.0323
1709308621.0974 0 50 826 1000 629 57 0 0  0.0338
1709308621.1050 0 45 824 1000 623 49 0 0  0.0335
1709308621.1127 0 59 812 1000 608 37 0 0  0.0328
1709308621.1214 0 68 808 1000 613 34 0 0  0.0329
1709308621.1286 0 86 826 1000 603 31 0 0  0.0330
1709308621.1370 0 122 824 1000 593 26 0 0  0.0328
1709308621.1453 0 172 853 1000 595 26 0 0  0.0337
1709308621.1530 0 109 826 1000 575 13 0 0  0.0323
1709308621.1608 0 122 849 1000 580 18 0 0  0.0329
1709308621.1695 0 140 858 1000 581 14 0 0  0.0332
1709308621.1768 0 145 865 1000 588 16 0 0  0.0336
1709308621.1847 0 122 851 1000 575 9 0 0  0.0328
1709308621.1937 0 154 867 1000 578 21 0 0  0.0333
1709308621.2003 0 181 881 1000 575 6 0 0  0.0337
1709308621.2090 0 127 878 1000 555 3 0 0  0.0328
1709308621.2168 0 163 897 1000 570 1 0 0  0.0337
1709308621.2252 0 177 901 1000 570 4 0 0  0.0339
1709308621.2332 0 159 890 1000 561 0 0 0  0.0333
1709308621.2411 0 190 929 1000 570 1 0 0  0.0344
1709308621.2490 0 213 915 1000 563 16 0 0  0.0342
1709308621.2568 0 204 915 1000 550 0 0 0  0.0338
1709308621.2658 0 250 952 1000 568 0 0 0  0.0352
1709308621.2724 0 236 936 1000 543 0 0 0  0.0342
1709308621.2809 0 245 942 1000 545 0 0 0  0.0344
1709308621.2890 0 245 922 1000 545 0 0 0  0.0341
1709308621.2966 0 268 956 1000 555 0 0 0  0.0351
1709308621.3044 0 268 952 1000 548 0 0 0  0.0348
1709308621.3134 0 240 949 1000 552 0 0 0  0.0346
1709308621.3211 0 281 981 1000 566 0 0 0  0.0359
1709308621.3290 0 290 968 1000 555 0 0 0  0.0355
1709308621.3370 0 254 958 1000 537 0 0 0  0.0345
1709308621.3446 0 290 988 1000 550 0 0 0  0.0356
1709308621.3526 0 300 981 1000 555 0 0 0  0.0358
1709308621.3615 0 259 947 1000 532 0 0 0  0.0343
1709308621.3691 0 272 986 1000 548 0 0 0  0.0354
1709308621.3766 0 295 990 1000 542 0 0 0  0.0355
1709308621.3856 0 286 988 1000 542 0 0 0  0.0354
1709308621.3931 0 327 1000 1000 548 0 0 0  0.0362
1709308621.4010 0 300 1000 1000 530 0 0 0  0.0354
1709308621.4088 0 304 997 1000 525 0 0 0  0.0353
1709308621.4164 0 309 1000 1000 537 0 0 0  0.0357
1709308621.4258 0 354 997 1000 525 0 0 0  0.0359
1709308621.4333 0 318 995 1000 528 0 0 0  0.0355
1709308621.4409 0 313 1000 1000 547 0 0 0  0.0360
1709308621.4488 0 354 1000 1000 533 0 0 0  0.0361
1709308621.4571 0 327 1000 1000 537 0 0 0  0.0359
1709308621.4646 0 322 1000 1000 540 0 0 0  0.0359
1709308621.4725 0 354 1000 1000 525 0 0 0  0.0359
1709308621.4809 0 336 1000 1000 519 0 0 0  0.0356
1709308621.4885 0 327 1000 1000 515 0 0 0  0.0354
1709308621.4964 0 345 1000 1000 527 0 0 0  0.0359
1709308621.5054 0 318 1000 1000 522 0 0 0  0.0354
1709308621.5131 0 313 1000 1000 510 0 0 0  0.0351
1709308621.5211 0 340 1000 1000 528 0 0 0  0.0358
1709308621.5294 0 331 1000 1000 512 0 0 0  0.0354
1709308621.5371 0 336 1000 1000 514 0 0 0  0.0355
1709308621.5449 0 350 1000 1000 535 0 0 0  0.0361
1709308621.5528 0 336 1000 1000 512 0 0 0  0.0354
1709308621.5605 0 340 986 1000 520 0 0 0  0.0354
1709308621.5689 0 350 1000 1000 520 0 0 0  0.0358
1709308621.5773 0 354 1000 1000 515 0 0 0  0.0357
1709308621.5849 0 318 1000 1000 510 0 0 0  0.0352
1709308621.5925 0 309 1000 1000 520 0 0 0  0.0353
1709308621.6014 0 363 1000 1000 528 0 0 0  0.0361
1709308621.6091 0 309 1000 1000 519 0 0 0  0.0353
1709308621.6167 0 290 1000 1000 520 0 0 0  0.0351
1709308621.6263 0 304 1000 1000 532 0 0 0  0.0355
1709308621.6327 0 309 993 1000 528 0 0 0  0.0354
1709308621.6405 0 309 1000 1000 538 0 0 0  0.0357
1709308621.6493 0 313 990 1000 538 0 0 0  0.0356
1709308621.6562 0 281 963 1000 538 0 0 0  0.0349
1709308621.6652 0 295 979 1000 540 0 0 0  0.0353
1709308621.6730 0 309 954 1000 523 0 0 0  0.0347
1709308621.6803 0 263 938 1000 514 0 0 0  0.0338
1709308621.6882 0 345 940 1000 504 0 0 0  0.0344
1709308621.6972 0 304 958 1000 509 0 0 0  0.0344
1709308621.7047 0 304 949 1000 499 0 0 0  0.0340
1709308621.7125 0 272 920 1000 485 0 0 0  0.0329
1709308621.7214 0 290 931 1000 507 0 0 0  0.0338
1709308621.7290 0 263 940 1000 525 0 0 0  0.0340
1709308621.7369 0 240 908 1000 520 0 0 0  0.0332
1709308621.7450 0 236 906 1000 522 0 0 0  0.0332
1709308621.7526 0 213 890 1000 519 0 0 0  0.0326
1709308621.7606 0 204 867 1000 514 0 0 0  0.0320
1709308621.7691 0 250 901 1000 520 0 0 0  0.0332
1709308621.7763 0 218 885 1000 522 0 0 0  0.0327
1709308621.7852 0 218 885 1000 514 0 0 0  0.0325
1709308621.7940 0 240 926 1000 533 0 0 0  0.0338
1709308621.8005 0 240 910 1000 523 0 0 0  0.0333
1709308621.8082 0 240 906 1000 517 0 0 0  0.0331
1709308621.8170 0 263 933 1000 532 1 0 0  0.0341
1709308621.8254 0 240 917 1000 525 0 0 0  0.0335
1709308621.8332 0 231 890 1000 514 0 0 0  0.0327
1709308621.8410 0 231 920 1000 538 0 0 0  0.0337
1709308621.8487 0 231 922 1000 540 0 0 0  0.0338
1709308621.8566 0 236 917 1000 543 0 0 0  0.0339
1709308621.8655 0 259 942 1000 547 0 0 0  0.0346
1709308621.8732 0 245 945 1000 545 0 0 0  0.0344
1709308621.8807 0 277 949 1000 547 0 0 0  0.0348
1709308621.8895 0 259 947 1000 542 0 0 0  0.0345
1709308621.8972 0 318 988 1000 553 0 0 0  0.0360
1709308621.9052 0 322 990 1000 542 0 0 0  0.0358
1709308621.9131 0 395 988 1000 542 6 0 0  0.0367
1709308621.9209 0 400 1000 1000 563 9 0 0  0.0375
1709308621.9284 0 381 986 1000 547 3 0 0  0.0366
1709308621.9373 0 413 1000 1000 565 9 0 0  0.0377
1709308621.9450 0 463 1000 1000 581 13 0 0  0.0390
1709308621.9527 0 413 1000 1000 571 11 0 0  0.0379
1709308621.9612 0 427 1000 1000 570 11 0 0  0.0381
1709308621.9688 0 445 1000 1000 571 11 0 0  0.0384
1709308621.9770 0 422 1000 1000 570 24 0 0  0.0380
1709308621.9849 0 436 1000 1000 557 8 0 0  0.0379
1709308621.9925 0 431 1000 1000 561 3 0 0  0.0379
1709308622.0004 0 450 1000 1000 560 3 0 0  0.0382
1709308622.0092 0 459 1000 1000 560 6 0 0  0.0383
1709308622.0169 0 436 1000 1000 568 14 0 0  0.0382
1709308622.0251 0 450 1000 1000 570 4 0 0  0.0385
1709308622.0328 0 409 1000 1000 563 6 0 0  0.0376
1709308622.0404 0 436 1000 1000 581 13 0 0  0.0385
1709308622.0483 0 431 1000 1000 580 19 0 0  0.0384
1709308622.0573 0 418 1000 1000 565 14 0 0  0.0378
1709308622.0648 0 436 1000 1000 588 18 0 0  0.0387
1709308622.0726 0 463 1000 1000 581 16 0 0  0.0390
1709308622.0811 0 440 1000 1000 558 0 0 0  0.0380
1709308622.0887 0 459 1000 1000 561 9 0 0  0.0384
1709308622.0966 0 477 1000 1000 578 16 0 0  0.0392
1709308622.1055 0 472 1000 1000 578 8 0 0  0.0391
1709308622.1133 0 459 1000 1000 563 0 0 0  0.0384
1709308622.1205 0 422 1000 1000 573 22 0 0  0.0381
1709308622.1291 0 454 1000 1000 581 11 0 0  0.0388
1709308622.1367 0 377 1000 1000 575 13 0 0  0.0375
1709308622.1446 0 390 1000 1000 590 18 0 0  0.0381
1709308622.1533 0 413 1000 1000 595 31 0 0  0.0386
1709308622.1609 0 377 1000 1000 591 24 0 0  0.0380
1709308622.1687 0 395 1000 1000 603 52 0 0  0.0386
1709308622.1772 0 386 1000 1000 593 31 0 0  0.0382
1709308622.1848 0 359 1000 1000 588 19 0 0  0.0376
1709308622.1927 0 395 1000 1000 614 34 0 0  0.0390
1709308622.2013 0 381 997 1000 598 52 0 0  0.0382
1709308622.2091 0 363 981 1000 596 41 0 0  0.0377
1709308622.2169 0 404 1000 1000 616 49 0 0  0.0392
1709308622.2264 0 372 1000 1000 609 39 0 0  0.0385
1709308622.2330 0 340 988 1000 608 54 0 0  0.0379
1709308622.2407 0 359 977 1000 618 52 0 0  0.0383
1709308622.2496 0 322 970 1000 614 59 0 0  0.0376
1709308622.2563 0 327 968 1000 614 72 0 0  0.0376
1709308622.2652 0 322 974 1000 618 54 0 0  0.0378
1709308622.2730 0 318 952 1000 614 65 0 0  0.0373
1709308622.2802 0 309 947 1000 624 67 0 0  0.0375
1709308622.2890 0 300 947 1000 628 55 0 0  0.0375
1709308622.2968 0 309 947 1000 633 59 0 0  0.0378
1709308622.3044 0 263 929 1000 623 72 0 0  0.0367
1709308622.3123 0 268 910 1000 623 65 0 0  0.0364
1709308622.3212 0 300 931 1000 633 85 0 0  0.0374
1709308622.3286 0 250 892 1000 626 72 0 0  0.0360
1709308622.3363 0 227 881 1000 621 73 0 0  0.0355
1709308622.3452 0 263 894 1000 631 85 0 0  0.0364
1709308622.3528 0 195 872 1000 628 82 0 0  0.0353
1709308622.3606 0 218 856 1000 626 83 0 0  0.0351
1709308622.3696 0 190 849 1000 638 90 0 0  0.0352
1709308622.3768 0 190 849 1000 646 88 0 0  0.0355
1709308622.3845 0 195 849 1000 634 87 0 0  0.0351
1709308622.3934 0 181 847 1000 639 88 0 0  0.0352
1709308622.4010 0 177 837 1000 642 101 0 0  0.0351
1709308622.4088 0 159 842 1000 639 88 0 0  0.0350
1709308622.4175 0 154 856 1000 649 91 0 0  0.0356
1709308622.4256 0 200 851 1000 651 98 0 0  0.0359
1709308622.4323 0 168 828 1000 651 103 0 0  0.0352
1709308622.4413 0 177 856 1000 666 110 0 0  0.0365
1709308622.4490 0 154 833 1000 669 116 0 0  0.0360
1709308622.4568 0 113 803 1000 647 98 0 0  0.0343
1709308622.4653 0 140 833 1000 679 123 0 0  0.0365
1709308622.4728 0 118 821 1000 680 133 0 0  0.0362
1709308622.4813 0 186 817 1000 679 121 0 0  0.0363
1709308622.4892 0 140 810 1000 667 123 0 0  0.0354
1709308622.4968 0 118 826 1000 680 121 0 0  0.0363
1709308622.5046 0 145 835 1000 682 123 0 0  0.0367
1709308622.5137 0 127 808 1000 676 106 0 0  0.0357
1709308622.5203 0 118 817 1000 679 119 0 0  0.0360
1709308622.5291 0 127 833 1000 695 129 0 0  0.0372
1709308622.5369 0 113 835 1000 679 128 0 0  0.0364
1709308622.5446 0 131 844 1000 689 116 0 0  0.0371
1709308622.5525 0 127 840 1000 687 136 0 0  0.0369
1709308622.5613 0 109 819 1000 690 129 0 0  0.0366
1709308622.5690 0 140 842 1000 709 149 0 0  0.0380
1709308622.5767 0 154 837 1000 697 133 0 0  0.0376
1709308622.5857 0 90 819 1000 684 118 0 0  0.0362
1709308622.5923 0 154 851 1000 707 146 0 0  0.0382
1709308622.6012 0 118 840 1000 699 128 0 0  0.0376
1709308622.6090 0 122 831 1000 682 129 0 0  0.0365
1709308622.6167 0 131 847 1000 700 131 0 0  0.0378
1709308622.6253 0 145 831 1000 685 131 0 0  0.0367
1709308622.6332 0 127 840 1000 685 133 0 0  0.0368
1709308622.6409 0 127 856 1000 695 113 0 0  0.0377
1709308622.6492 0 104 835 1000 677 123 0 0  0.0362
1709308622.6573 0 140 840 1000 682 134 0 0  0.0367
1709308622.6650 0 145 835 1000 692 133 0 0  0.0372
1709308622.6729 0 140 844 1000 676 124 0 0  0.0365
1709308622.6815 0 131 840 1000 687 110 0 0  0.0370
1709308622.6892 0 127 844 1000 677 114 0 0  0.0365
1709308622.6969 0 159 865 1000 690 121 0 0  0.0377
1709308622.7057 0 131 840 1000 687 116 0 0  0.0370
1709308622.7133 0 145 842 1000 661 101 0 0  0.0358
1709308622.7211 0 181 876 1000 682 124 0 0  0.0377
1709308622.7296 0 154 874 1000 661 88 0 0  0.0365
1709308622.7373 0 177 874 1000 664 101 0 0  0.0367
1709308622.7452 0 195 908 1000 662 105 0 0  0.0374
1709308622.7530 0 213 901 1000 654 95 0 0  0.0370
1709308622.7605 0 181 876 1000 639 85 0 0  0.0357
1709308622.7683 0 204 885 1000 644 73 0 0  0.0362
1709308622.7770 0 204 885 1000 631 73 0 0  0.0357
1709308622.7845 0 218 888 1000 634 90 0 0  0.0360
1709308622.7923 0 222 897 1000 636 80 0 0  0.0363
1709308622.8011 0 222 901 1000 631 68 0 0  0.0362
1709308622.8088 0 227 901 1000 621 77 0 0  0.0358
1709308622.8166 0 245 917 1000 631 70 0 0  0.0366
1709308622.8263 0 263 915 1000 623 75 0 0  0.0364
1709308622.8326 0 259 908 1000 609 59 0 0  0.0358
1709308622.8403 0 318 926 1000 613 67 0 0  0.0368
1709308622.8492 0 300 936 1000 611 73 0 0  0.0367
1709308622.8569 0 254 913 1000 596 60 0 0  0.0354
1709308622.8645 0 281 940 1000 609 57 0 0  0.0365
1709308622.8743 0 300 938 1000 608 57 0 0  0.0367
1709308622.8803 0 313 952 1000 614 68 0 0  0.0372
1709308622.8892 0 340 947 1000 609 62 0 0  0.0373
1709308622.8970 0 336 952 1000 608 54 0 0  0.0373
1709308622.9046 0 331 965 1000 595 47 0 0  0.0370
1709308622.9125 0 363 947 1000 595 50 0 0  0.0371
1709308622.9211 0 359 974 1000 600 44 0 0  0.0376
1709308622.9284 0 381 972 1000 591 49 0 0  0.0376
1709308622.9372 0 390 972 1000 578 45 0 0  0.0373
1709308622.9449 0 372 1000 1000 586 37 0 0  0.0378
1709308622.9526 0 404 1000 1000 580 36 0 0  0.0380
1709308622.9611 0 368 984 1000 565 34 0 0  0.0369
1709308622.9697 0 422 1000 1000 586 37 0 0  0.0385
1709308622.9769 0 422 1000 1000 576 37 0 0  0.0382
1709308622.9847 0 386 979 1000 561 32 0 0  0.0369
1709308622.9936 0 418 1000 1000 585 32 0 0  0.0384
1709308623.0012 0 390 1000 1000 576 32 0 0  0.0377
1709308623.0088 0 395 1000 1000 570 16 0 0  0.0376
1709308623.0177 0 431 1000 1000 576 21 0 0  0.0383
1709308623.0249 0 395 997 1000 573 31 0 0  0.0376
1709308623.0327 0 440 1000 1000 568 27 0 0  0.0382
1709308623.0416 0 440 1000 1000 563 29 0 0  0.0381
1709308623.0492 0 390 997 1000 561 21 0 0  0.0372
1709308623.0570 0 440 1000 1000 555 16 0 0  0.0379
1709308623.0657 0 395 1000 1000 570 18 0 0  0.0376
1709308623.0733 0 400 1000 1000 565 27 0 0  0.0375
1709308623.0806 0 381 1000 1000 566 39 0 0  0.0373
1709308623.0894 0 381 981 1000 568 27 0 0  0.0371
1709308623.0971 0 422 1000 1000 590 52 0 0  0.0386
1709308623.1049 0 368 986 1000 591 47 0 0  0.0377
1709308623.1137 0 327 952 1000 590 36 0 0  0.0366
1709308623.1213 0 318 977 1000 619 64 0 0  0.0378
1709308623.1286 0 327 961 1000 614 68 0 0  0.0375
1709308623.1367 0 290 958 1000 618 78 0 0  0.0372
1709308623.1452 0 290 949 1000 636 77 0 0  0.0377
1709308623.1530 0 259 931 1000 624 83 0 0  0.0367
1709308623.1607 0 290 924 1000 634 83 0 0  0.0373
1709308623.1683 0 254 931 1000 644 95 0 0  0.0374
1709308623.1772 0 218 910 1000 644 82 0 0  0.0368
1709308623.1850 0 231 899 1000 644 91 0 0  0.0367
1709308623.1923 0 268 922 1000 669 95 0 0  0.0385
1709308623.2012 0 245 910 1000 666 106 0 0  0.0380
1709308623.2090 0 200 885 1000 674 108 0 0  0.0375
1709308623.2167 0 213 915 1000 695 126 0 0  0.0393
1709308623.2252 0 190 899 1000 692 133 0 0  0.0387
1709308623.2338 0 159 863 1000 679 110 0 0  0.0371
1709308623.2404 0 163 885 1000 702 123 0 0  0.0387
1709308623.2492 0 172 869 1000 700 131 0 0  0.0384
1709308623.2570 0 154 872 1000 685 119 0 0  0.0376
1709308623.2646 0 154 872 1000 699 114 0 0  0.0383
1709308623.2723 0 118 856 1000 700 128 0 0  0.0379
1709308623.2815 0 113 851 1000 707 124 0 0  0.0380
1709308623.2890 0 109 851 1000 723 147 0 0  0.0385
1709308623.2967 0 118 865 1000 745 134 0 0  0.0393
1709308623.3055 0 140 860 1000 750 167 0 0  0.0396
1709308623.3130 0 95 865 1000 760 175 0 0  0.0397
1709308623.3212 0 95 885 1000 783 169 0 0  0.0406
1709308623.3289 0 104 883 1000 790 182 0 0  0.0409
1709308623.3365 0 81 865 1000 786 182 0 0  0.0403
1709308623.3443 0 127 881 1000 809 193 0 0  0.0414
1709308623.3532 0 68 865 1000 798 197 0 0  0.0406
1709308623.3608 0 59 835 1000 780 182 0 0  0.0396
1709308623.3683 0 54 842 1000 791 197 0 0  0.0400
1709308623.3768 0 40 835 1000 795 211 0 0  0.0400
1709308623.3844 0 31 828 1000 791 188 0 0  0.0396
1709308623.3932 0 31 835 1000 798 206 0 0  0.0400
1709308623.4011 0 54 837 1000 801 201 0 0  0.0402
1709308623.4087 0 54 831 1000 804 206 0 0  0.0402
1709308623.4165 0 45 833 1000 809 208 0 0  0.0403
1709308623.4261 0 31 808 1000 800 195 0 0  0.0395
1709308623.4327 0 18 808 1000 790 198 0 0  0.0392
1709308623.4411 0 40 805 1000 798 198 0 0  0.0394
1709308623.4490 0 0 783 1000 783 195 0 0  0.0385
1709308623.4567 0 0 771 1000 780 203 0 0  0.0382
1709308623.4650 0 0 762 1000 788 183 0 0  0.0382
1709308623.4728 0 0 735 1000 765 175 0 0  0.0370
1709308623.4811 0 0 705 1000 763 162 0 0  0.0362
1709308623.4888 0 0 652 1000 740 164 0 0  0.0331
1709308623.4977 0 0 664 1000 757 165 0 0  0.0341
1709308623.5052 0 0 648 1000 738 159 0 0  0.0329
1709308623.5131 0 0 632 1000 723 162 0 0  0.0318
1709308623.5209 0 0 636 1000 738 172 0 0  0.0324
1709308623.5293 0 0 639 1000 730 164 0 0  0.0323
1709308623.5371 0 0 634 1000 737 172 0 0  0.0323
1709308623.5449 0 0 673 1000 740 147 0 0  0.0340
1709308623.5523 0 0 643 1000 732 144 0 0  0.0325
1709308623.5613 0 0 643 1000 733 162 0 0  0.0325
1709308623.5692 0 0 659 1000 738 151 0 0  0.0333
1709308623.5765 0 0 646 1000 715 128 0 0  0.0321
1709308623.5847 0 0 671 1000 720 133 0 0  0.0334
1709308623.5936 0 0 696 1000 733 141 0 0  0.0350
1709308623.6013 0 0 680 1000 728 133 0 0  0.0340
1709308623.6092 0 0 689 1000 717 113 0 0  0.0342
1709308623.6170 0 0 696 1000 705 128 0 0  0.0342
1709308623.6260 0 0 710 1000 695 116 0 0  0.0342
1709308623.6331 0 0 710 1000 682 103 0 0  0.0336
1709308623.6427 0 0 730 1000 682 93 0 0  0.0340
1709308623.6486 0 0 753 1000 674 85 0 0  0.0341
1709308623.6573 0 0 757 1000 661 82 0 0  0.0336
1709308623.6660 0 4 792 1000 664 80 0 0  0.0345
1709308623.6730 0 0 778 1000 644 55 0 0  0.0333
1709308623.6808 0 4 796 1000 628 57 0 0  0.0330
1709308623.6904 0 40 808 1000 621 49 0 0  0.0331
1709308623.6974 0 36 805 1000 623 44 0 0  0.0331
1709308623.7052 0 68 808 1000 600 29 0 0  0.0325
1709308623.7149 0 77 810 1000 598 31 0 0  0.0325
1709308623.7207 0 131 858 1000 609 29 0 0  0.0340
1709308623.7289 0 131 851 1000 586 29 0 0  0.0332
1709308623.7378 0 127 860 1000 568 3 0 0  0.0328
1709308623.7445 0 172 883 1000 568 0 0 0  0.0335
1709308623.7524 0 200 904 1000 560 3 0 0  0.0338
1709308623.7612 0 209 888 1000 543 0 0 0  0.0331
1709308623.7689 0 240 931 1000 547 0 0 0  0.0342
1709308623.7773 0 245 949 1000 550 0 0 0  0.0346
1709308623.7853 0 309 952 1000 517 0 0 0  0.0345
1709308623.7930 0 350 1000 1000 519 0 0 0  0.0357
1709308623.8009 0 377 1000 1000 510 0 0 0  0.0359
1709308623.8097 0 422 1000 1000 500 0 0 0  0.0363
1709308623.8172 0 468 1000 1000 517 0 0 0  0.0375
1709308623.8254 0 509 1000 1000 494 0 0 0  0.0378
1709308623.8335 0 581 1000 1000 489 0 0 0  0.0395
1709308623.8411 0 704 1000 1000 514 0 0 0  0.0450
1709308623.8489 0 750 1000 1000 510 0 0 0  0.0459
1709308623.8577 0 795 1000 1000 507 0 0 0  0.0468
1709308623.8651 0 881 1000 1000 514 0 0 0  0.0484
1709308623.8728 0 918 1000 1000 500 0 0 0  0.0486
1709308623.8813 0 995 1000 1000 497 0 0 0  0.0496
1709308623.8889 0 1000 1000 1000 477 0 0 0  0.0493
1709308623.8967 0 1000 1000 1000 494 0 0 0  0.0496
1709308623.9054 0 1000 1000 1000 495 0 0 0  0.0496
